"","queryid","subjectids","identity","positives","alignmentlength","mismatches","gapopens","q.start","q.end","s.start","s.end","evalue","bitscore"
"26","unnamed","gi|411024404|pdb|4H5Q|B","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"27","unnamed","gi|411024405|pdb|4H5Q|C","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"29","unnamed","gi|411024409|pdb|4H6F|B","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"30","unnamed","gi|411024410|pdb|4H6F|C","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"31","unnamed","gi|411024411|pdb|4H6F|D","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"32","unnamed","gi|411024412|pdb|4H6F|E","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"33","unnamed","gi|411024413|pdb|4H6F|F","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"35","unnamed","gi|411024415|pdb|4H6F|H","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"36","unnamed","gi|411024416|pdb|4H6F|I","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"37","unnamed","gi|411024417|pdb|4H6F|J","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"38","unnamed","gi|411024418|pdb|4H6F|K","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"39","unnamed","gi|411024419|pdb|4H6F|L","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"41","unnamed","gi|411024421|pdb|4H6F|N","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"42","unnamed","gi|411024422|pdb|4H6F|O","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"43","unnamed","gi|411024423|pdb|4H6F|P","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"44","unnamed","gi|411024424|pdb|4H6F|Q","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"45","unnamed","gi|411024425|pdb|4H6F|R","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"47","unnamed","gi|411024445|pdb|4H6G|B","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"48","unnamed","gi|411024446|pdb|4H6G|C","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"49","unnamed","gi|411024447|pdb|4H6G|D","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"50","unnamed","gi|411024448|pdb|4H6G|E","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"51","unnamed","gi|411024449|pdb|4H6G|F","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"53","unnamed","gi|411024451|pdb|4H6G|H","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"54","unnamed","gi|411024452|pdb|4H6G|I","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"55","unnamed","gi|411024453|pdb|4H6G|J","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"56","unnamed","gi|411024454|pdb|4H6G|K","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"57","unnamed","gi|411024455|pdb|4H6G|L","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"59","unnamed","gi|411024457|pdb|4H6G|N","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"60","unnamed","gi|411024458|pdb|4H6G|O","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"61","unnamed","gi|411024459|pdb|4H6G|P","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"62","unnamed","gi|411024460|pdb|4H6G|Q","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"63","unnamed","gi|411024461|pdb|4H6G|R","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"64","unnamed","gi|333944350|pdb|3OV9|A","98.37","98.78","245","  3","1","  1","244","  1","245","7.0e-179","496.0"
"65","unnamed","gi|333944351|pdb|3OV9|B","98.37","98.78","245","  3","1","  1","244","  1","245","7.0e-179","496.0"
"66","unnamed","gi|333944352|pdb|3OV9|C","98.37","98.78","245","  3","1","  1","244","  1","245","7.0e-179","496.0"
"67","unnamed","gi|333944347|pdb|3OUO|A","93.91","94.35","230"," 13","1","  2","230","  2","231","2.0e-158","444.0"
"68","unnamed","gi|333944348|pdb|3OUO|B","93.91","94.35","230"," 13","1","  2","230","  2","231","2.0e-158","444.0"
"69","unnamed","gi|333944349|pdb|3OUO|C","93.91","94.35","230"," 13","1","  2","230","  2","231","2.0e-158","444.0"
"70","unnamed","gi|507043207|pdb|4J4W|A","56.67","76.67","240","103","1","  3","241","  5","244"," 2.0e-96","286.0"
"71","unnamed","gi|507043209|pdb|4J4X|A","49.80","67.76","245","118","3","  2","241","  7","251"," 1.0e-80","246.0"
"72","unnamed","gi|507043210|pdb|4J4X|B","49.80","67.76","245","118","3","  2","241","  7","251"," 1.0e-80","246.0"
"73","unnamed","gi|507043211|pdb|4J4X|C","49.80","67.76","245","118","3","  2","241","  7","251"," 1.0e-80","246.0"
"74","unnamed","gi|507043212|pdb|4J4X|D","49.80","67.76","245","118","3","  2","241","  7","251"," 1.0e-80","246.0"
"75","unnamed","gi|507043213|pdb|4J4X|E","49.80","67.76","245","118","3","  2","241","  7","251"," 1.0e-80","246.0"
"76","unnamed","gi|507043214|pdb|4J4X|F","49.80","67.76","245","118","3","  2","241","  7","251"," 1.0e-80","246.0"
"77","unnamed","gi|411024373|pdb|4H5L|A","49.39","69.80","245","119","3","  2","241","  4","248"," 8.0e-80","244.0"
"78","unnamed","gi|411024374|pdb|4H5L|B","49.39","69.80","245","119","3","  2","241","  4","248"," 8.0e-80","244.0"
"79","unnamed","gi|411024375|pdb|4H5L|C","49.39","69.80","245","119","3","  2","241","  4","248"," 8.0e-80","244.0"
"80","unnamed","gi|411024376|pdb|4H5L|D","49.39","69.80","245","119","3","  2","241","  4","248"," 8.0e-80","244.0"
"81","unnamed","gi|411024377|pdb|4H5L|E","49.39","69.80","245","119","3","  2","241","  4","248"," 8.0e-80","244.0"
"82","unnamed","gi|411024378|pdb|4H5L|F","49.39","69.80","245","119","3","  2","241","  4","248"," 8.0e-80","244.0"
"83","unnamed","gi|512125626|pdb|4J4Y|A","48.57","67.35","245","121","3","  2","241","  7","251"," 2.0e-78","241.0"
"84","unnamed","gi|512125627|pdb|4J4Y|B","48.57","67.35","245","121","3","  2","241","  7","251"," 2.0e-78","241.0"
"85","unnamed","gi|512125628|pdb|4J4Y|C","48.57","67.35","245","121","3","  2","241","  7","251"," 2.0e-78","241.0"
"86","unnamed","gi|512125629|pdb|4J4Y|D","48.57","67.35","245","121","3","  2","241","  7","251"," 2.0e-78","241.0"
"87","unnamed","gi|507043188|pdb|4J4R|A","38.27","56.79","243","148","2","  1","241","  4","246"," 2.0e-44","152.0"
"88","unnamed","gi|507043195|pdb|4J4U|A","38.27","56.79","243","148","2","  1","241","  4","246"," 2.0e-44","152.0"
"89","unnamed","gi|507043196|pdb|4J4U|B","38.27","56.79","243","148","2","  1","241","  4","246"," 2.0e-44","152.0"
"90","unnamed","gi|507043197|pdb|4J4U|C","38.27","56.79","243","148","2","  1","241","  4","246"," 2.0e-44","152.0"
"91","unnamed","gi|507043198|pdb|4J4U|D","38.27","56.79","243","148","2","  1","241","  4","246"," 2.0e-44","152.0"
"92","unnamed","gi|507043199|pdb|4J4U|E","38.27","56.79","243","148","2","  1","241","  4","246"," 2.0e-44","152.0"
"93","unnamed","gi|507043201|pdb|4J4V|A","38.27","56.79","243","148","2","  1","241","  4","246"," 2.0e-44","152.0"
"94","unnamed","gi|507043202|pdb|4J4V|B","38.27","56.79","243","148","2","  1","241","  4","246"," 2.0e-44","152.0"
"95","unnamed","gi|507043203|pdb|4J4V|C","38.27","56.79","243","148","2","  1","241","  4","246"," 2.0e-44","152.0"
"96","unnamed","gi|507043204|pdb|4J4V|E","38.27","56.79","243","148","2","  1","241","  4","246"," 2.0e-44","152.0"
"97","unnamed","gi|507043205|pdb|4J4V|D","38.27","56.79","243","148","2","  1","241","  4","246"," 2.0e-44","152.0"
"98","unnamed","gi|507043190|pdb|4J4S|A","37.04","55.56","243","151","2","  1","241","  4","246"," 6.0e-42","146.0"
"99","unnamed","gi|507043191|pdb|4J4S|B","37.04","55.56","243","151","2","  1","241","  4","246"," 6.0e-42","146.0"
"100","unnamed","gi|507043192|pdb|4J4S|C","37.04","55.56","243","151","2","  1","241","  4","246"," 6.0e-42","146.0"
"101","unnamed","gi|507043193|pdb|4J4S|D","37.04","55.56","243","151","2","  1","241","  4","246"," 6.0e-42","146.0"
