"","queryid","subjectids","identity","positives","alignmentlength","mismatches","gapopens","q.start","q.end","s.start","s.end","evalue","bitscore"
"16","unnamed","gi|260099810|pdb|2WR1|A"," 67.61"," 81.78","494","158","2","  2","495","16","507"," 0e+00","733"
"17","unnamed","gi|260099811|pdb|2WR1|B"," 67.61"," 81.78","494","158","2","  2","495","16","507"," 0e+00","733"
"18","unnamed","gi|260099812|pdb|2WR1|C"," 67.61"," 81.78","494","158","2","  2","495","16","507"," 0e+00","733"
"19","unnamed","gi|260099813|pdb|2WR2|A"," 67.61"," 81.78","494","158","2","  2","495","16","507"," 0e+00","733"
"20","unnamed","gi|260099814|pdb|2WR2|B"," 67.61"," 81.78","494","158","2","  2","495","16","507"," 0e+00","733"
"21","unnamed","gi|260099815|pdb|2WR2|C"," 67.61"," 81.78","494","158","2","  2","495","16","507"," 0e+00","733"
"22","unnamed","gi|260099825|pdb|2WR7|A"," 68.15"," 81.95","493","155","2","  2","494","16","506"," 0e+00","731"
"23","unnamed","gi|260099826|pdb|2WR7|B"," 68.15"," 81.95","493","155","2","  2","494","16","506"," 0e+00","731"
"24","unnamed","gi|260099827|pdb|2WR7|C"," 68.15"," 81.95","493","155","2","  2","494","16","506"," 0e+00","731"
"25","unnamed","gi|260099829|pdb|2WRB|A"," 68.15"," 81.95","493","155","2","  2","494","16","506"," 0e+00","731"
"26","unnamed","gi|260099830|pdb|2WRB|B"," 68.15"," 81.95","493","155","2","  2","494","16","506"," 0e+00","731"
"27","unnamed","gi|260099831|pdb|2WRB|C"," 68.15"," 81.95","493","155","2","  2","494","16","506"," 0e+00","731"
"28","unnamed","gi|260099832|pdb|2WRC|A"," 68.15"," 81.95","493","155","2","  2","494","16","506"," 0e+00","731"
"29","unnamed","gi|260099833|pdb|2WRC|B"," 68.15"," 81.95","493","155","2","  2","494","16","506"," 0e+00","731"
"30","unnamed","gi|260099834|pdb|2WRC|C"," 68.15"," 81.95","493","155","2","  2","494","16","506"," 0e+00","731"
"31","unnamed","gi|260099838|pdb|2WRE|A"," 68.09"," 81.71","492","155","2","  2","493","16","505"," 0e+00","730"
"32","unnamed","gi|260099839|pdb|2WRE|B"," 68.09"," 81.71","492","155","2","  2","493","16","505"," 0e+00","730"
"33","unnamed","gi|260099840|pdb|2WRE|C"," 68.09"," 81.71","492","155","2","  2","493","16","505"," 0e+00","730"
"34","unnamed","gi|260099835|pdb|2WRD|A"," 68.09"," 81.71","492","155","2","  2","493","16","505"," 0e+00","730"
"35","unnamed","gi|260099836|pdb|2WRD|B"," 68.09"," 81.71","492","155","2","  2","493","16","505"," 0e+00","730"
"36","unnamed","gi|260099837|pdb|2WRD|C"," 68.09"," 81.71","492","155","2","  2","493","16","505"," 0e+00","730"
"37","unnamed","gi|260099841|pdb|2WRF|A"," 67.21"," 81.58","494","160","2","  2","495","16","507"," 0e+00","725"
"38","unnamed","gi|260099842|pdb|2WRF|B"," 67.21"," 81.58","494","160","2","  2","495","16","507"," 0e+00","725"
"39","unnamed","gi|260099843|pdb|2WRF|C"," 67.21"," 81.58","494","160","2","  2","495","16","507"," 0e+00","725"
"40","unnamed","gi|260099844|pdb|2WRF|D"," 67.21"," 81.58","494","160","2","  2","495","16","507"," 0e+00","725"
"41","unnamed","gi|260099845|pdb|2WRF|E"," 67.21"," 81.58","494","160","2","  2","495","16","507"," 0e+00","725"
"42","unnamed","gi|260099846|pdb|2WRF|F"," 67.21"," 81.58","494","160","2","  2","495","16","507"," 0e+00","725"
"43","unnamed","gi|260099847|pdb|2WRF|G"," 67.21"," 81.58","494","160","2","  2","495","16","507"," 0e+00","725"
"44","unnamed","gi|260099848|pdb|2WRF|H"," 67.21"," 81.58","494","160","2","  2","495","16","507"," 0e+00","725"
"45","unnamed","gi|260099849|pdb|2WRF|I"," 67.21"," 81.58","494","160","2","  2","495","16","507"," 0e+00","725"
"197","unnamed","gi|422919381|pdb|4FIU|A"," 50.20"," 69.25","504","245","4","  1","503","11","509"," 0e+00","541"
"198","unnamed","gi|422919382|pdb|4FIU|B"," 50.20"," 69.25","504","245","4","  1","503","11","509"," 0e+00","541"
"199","unnamed","gi|422919383|pdb|4FIU|C"," 50.20"," 69.25","504","245","4","  1","503","11","509"," 0e+00","541"
"200","unnamed","gi|422919365|pdb|4F23|A"," 50.20"," 69.25","504","245","4","  1","503","11","509"," 0e+00","541"
"201","unnamed","gi|422919366|pdb|4F23|B"," 50.20"," 69.25","504","245","4","  1","503","11","509"," 0e+00","541"
"202","unnamed","gi|422919367|pdb|4F23|C"," 50.20"," 69.25","504","245","4","  1","503","11","509"," 0e+00","541"
"203","unnamed","gi|551702057|pdb|4MC5|A"," 51.98"," 69.64","504","234","5","  2","502"," 5","503"," 0e+00","539"
"204","unnamed","gi|551702058|pdb|4MC5|B"," 51.98"," 69.64","504","234","5","  2","502"," 5","503"," 0e+00","539"
"205","unnamed","gi|551702059|pdb|4MC5|C"," 51.98"," 69.64","504","234","5","  2","502"," 5","503"," 0e+00","539"
"206","unnamed","gi|6730015|pdb|1HA0|A"," 45.44"," 63.29","504","257","7","  3","501"," 4","494","5e-155","455"
"207","unnamed","gi|529281245|pdb|4KVN|A"," 44.44"," 63.89","504","266","8","  3","503"," 6","498","2e-151","446"
"208","unnamed","gi|411024100|pdb|2YP2|A"," 43.82"," 63.35","502","268","7","  3","501","12","502","2e-149","441"
"209","unnamed","gi|411024101|pdb|2YP3|A"," 43.82"," 63.35","502","268","7","  3","501","12","502","2e-149","441"
"210","unnamed","gi|411024102|pdb|2YP4|A"," 43.82"," 63.35","502","268","7","  3","501","12","502","2e-149","441"
"211","unnamed","gi|411024103|pdb|2YP5|A"," 43.82"," 63.35","502","268","7","  3","501","12","502","2e-149","441"
"212","unnamed","gi|411024104|pdb|2YP7|A"," 43.43"," 63.15","502","270","7","  3","501","12","502","2e-147","436"
"213","unnamed","gi|411024105|pdb|2YP8|A"," 43.43"," 63.15","502","270","7","  3","501","12","502","2e-147","436"
"214","unnamed","gi|411024106|pdb|2YP9|A"," 43.43"," 63.15","502","270","7","  3","501","12","502","2e-147","436"
