"","queryid","subjectids","identity","positives","alignmentlength","mismatches","gapopens","q.start","q.end","s.start","s.end","evalue","bitscore"
"16","unnamed","gi|260099810|pdb|2WR1|A"," 67.61"," 81.78","494","158","2","  2","495","16","507"," 0e+00","733"
"17","unnamed","gi|260099811|pdb|2WR1|B"," 67.61"," 81.78","494","158","2","  2","495","16","507"," 0e+00","733"
"18","unnamed","gi|260099812|pdb|2WR1|C"," 67.61"," 81.78","494","158","2","  2","495","16","507"," 0e+00","733"
"19","unnamed","gi|260099813|pdb|2WR2|A"," 67.61"," 81.78","494","158","2","  2","495","16","507"," 0e+00","733"
"20","unnamed","gi|260099814|pdb|2WR2|B"," 67.61"," 81.78","494","158","2","  2","495","16","507"," 0e+00","733"
"21","unnamed","gi|260099815|pdb|2WR2|C"," 67.61"," 81.78","494","158","2","  2","495","16","507"," 0e+00","733"
"22","unnamed","gi|260099825|pdb|2WR7|A"," 68.15"," 81.95","493","155","2","  2","494","16","506"," 0e+00","731"
"23","unnamed","gi|260099826|pdb|2WR7|B"," 68.15"," 81.95","493","155","2","  2","494","16","506"," 0e+00","731"
"24","unnamed","gi|260099827|pdb|2WR7|C"," 68.15"," 81.95","493","155","2","  2","494","16","506"," 0e+00","731"
"25","unnamed","gi|260099829|pdb|2WRB|A"," 68.15"," 81.95","493","155","2","  2","494","16","506"," 0e+00","731"
"26","unnamed","gi|260099830|pdb|2WRB|B"," 68.15"," 81.95","493","155","2","  2","494","16","506"," 0e+00","731"
"27","unnamed","gi|260099831|pdb|2WRB|C"," 68.15"," 81.95","493","155","2","  2","494","16","506"," 0e+00","731"
"28","unnamed","gi|260099832|pdb|2WRC|A"," 68.15"," 81.95","493","155","2","  2","494","16","506"," 0e+00","731"
"29","unnamed","gi|260099833|pdb|2WRC|B"," 68.15"," 81.95","493","155","2","  2","494","16","506"," 0e+00","731"
"30","unnamed","gi|260099834|pdb|2WRC|C"," 68.15"," 81.95","493","155","2","  2","494","16","506"," 0e+00","731"
"31","unnamed","gi|260099838|pdb|2WRE|A"," 68.09"," 81.71","492","155","2","  2","493","16","505"," 0e+00","730"
"32","unnamed","gi|260099839|pdb|2WRE|B"," 68.09"," 81.71","492","155","2","  2","493","16","505"," 0e+00","730"
"33","unnamed","gi|260099840|pdb|2WRE|C"," 68.09"," 81.71","492","155","2","  2","493","16","505"," 0e+00","730"
"34","unnamed","gi|260099835|pdb|2WRD|A"," 68.09"," 81.71","492","155","2","  2","493","16","505"," 0e+00","730"
"35","unnamed","gi|260099836|pdb|2WRD|B"," 68.09"," 81.71","492","155","2","  2","493","16","505"," 0e+00","730"
"36","unnamed","gi|260099837|pdb|2WRD|C"," 68.09"," 81.71","492","155","2","  2","493","16","505"," 0e+00","730"
"37","unnamed","gi|260099841|pdb|2WRF|A"," 67.21"," 81.58","494","160","2","  2","495","16","507"," 0e+00","725"
"38","unnamed","gi|260099842|pdb|2WRF|B"," 67.21"," 81.58","494","160","2","  2","495","16","507"," 0e+00","725"
"39","unnamed","gi|260099843|pdb|2WRF|C"," 67.21"," 81.58","494","160","2","  2","495","16","507"," 0e+00","725"
"40","unnamed","gi|260099844|pdb|2WRF|D"," 67.21"," 81.58","494","160","2","  2","495","16","507"," 0e+00","725"
"41","unnamed","gi|260099845|pdb|2WRF|E"," 67.21"," 81.58","494","160","2","  2","495","16","507"," 0e+00","725"
"42","unnamed","gi|260099846|pdb|2WRF|F"," 67.21"," 81.58","494","160","2","  2","495","16","507"," 0e+00","725"
"43","unnamed","gi|260099847|pdb|2WRF|G"," 67.21"," 81.58","494","160","2","  2","495","16","507"," 0e+00","725"
"44","unnamed","gi|260099848|pdb|2WRF|H"," 67.21"," 81.58","494","160","2","  2","495","16","507"," 0e+00","725"
"45","unnamed","gi|260099849|pdb|2WRF|I"," 67.21"," 81.58","494","160","2","  2","495","16","507"," 0e+00","725"
"46","unnamed","gi|47168746|pdb|1RD8|A","100.00","100.00","328","  0","0","  1","328"," 8","335"," 0e+00","686"
"47","unnamed","gi|47168748|pdb|1RD8|C","100.00","100.00","328","  0","0","  1","328"," 8","335"," 0e+00","686"
"48","unnamed","gi|47168750|pdb|1RD8|E","100.00","100.00","328","  0","0","  1","328"," 8","335"," 0e+00","686"
"49","unnamed","gi|224983682|pdb|3GBN|A","100.00","100.00","327","  0","0","  2","328"," 5","331"," 0e+00","683"
"50","unnamed","gi|293652001|pdb|3LZF|A","100.00","100.00","327","  0","0","  2","328"," 5","331"," 0e+00","683"
"51","unnamed","gi|332639875|pdb|3R2X|A","100.00","100.00","327","  0","0","  2","328"," 5","331"," 0e+00","683"
"52","unnamed","gi|392935657|pdb|4EEF|A","100.00","100.00","327","  0","0","  2","328"," 5","331"," 0e+00","683"
"53","unnamed","gi|392935659|pdb|4EEF|C","100.00","100.00","327","  0","0","  2","328"," 5","331"," 0e+00","683"
"54","unnamed","gi|392935661|pdb|4EEF|E","100.00","100.00","327","  0","0","  2","328"," 5","331"," 0e+00","683"
"55","unnamed","gi|430800971|pdb|4GXU|A","100.00","100.00","327","  0","0","  2","328"," 5","331"," 0e+00","683"
"56","unnamed","gi|430800973|pdb|4GXU|C","100.00","100.00","327","  0","0","  2","328"," 5","331"," 0e+00","683"
"57","unnamed","gi|430800975|pdb|4GXU|E","100.00","100.00","327","  0","0","  2","328"," 5","331"," 0e+00","683"
"58","unnamed","gi|430800977|pdb|4GXU|G","100.00","100.00","327","  0","0","  2","328"," 5","331"," 0e+00","683"
"59","unnamed","gi|430800979|pdb|4GXU|I","100.00","100.00","327","  0","0","  2","328"," 5","331"," 0e+00","683"
"60","unnamed","gi|430800981|pdb|4GXU|K","100.00","100.00","327","  0","0","  2","328"," 5","331"," 0e+00","683"
"61","unnamed","gi|430800999|pdb|4GXX|A"," 99.39"," 99.69","327","  2","0","  2","328"," 5","331"," 0e+00","679"
"62","unnamed","gi|430801001|pdb|4GXX|C"," 99.39"," 99.69","327","  2","0","  2","328"," 5","331"," 0e+00","679"
"63","unnamed","gi|430801003|pdb|4GXX|E"," 99.39"," 99.69","327","  2","0","  2","328"," 5","331"," 0e+00","679"
"64","unnamed","gi|260099850|pdb|2WRG|H"," 99.69"," 99.69","326","  1","0","  2","327"," 1","326"," 0e+00","679"
"65","unnamed","gi|260099852|pdb|2WRG|J"," 99.69"," 99.69","326","  1","0","  2","327"," 1","326"," 0e+00","679"
"66","unnamed","gi|260099854|pdb|2WRG|L"," 99.69"," 99.69","326","  1","0","  2","327"," 1","326"," 0e+00","679"
"67","unnamed","gi|47168845|pdb|1RUZ|H"," 99.69","100.00","323","  1","0","  2","324"," 5","327"," 0e+00","676"
"68","unnamed","gi|47168847|pdb|1RUZ|J"," 99.69","100.00","323","  1","0","  2","324"," 5","327"," 0e+00","676"
"69","unnamed","gi|47168849|pdb|1RUZ|L"," 99.69","100.00","323","  1","0","  2","324"," 5","327"," 0e+00","676"
"70","unnamed","gi|485602158|pdb|4JUG|A"," 99.38"," 99.69","323","  2","0","  2","324"," 1","323"," 0e+00","672"
"71","unnamed","gi|485602160|pdb|4JUG|C"," 99.38"," 99.69","323","  2","0","  2","324"," 1","323"," 0e+00","672"
"72","unnamed","gi|485602162|pdb|4JUG|E"," 99.38"," 99.69","323","  2","0","  2","324"," 1","323"," 0e+00","672"
"73","unnamed","gi|485602164|pdb|4JUG|G"," 99.38"," 99.69","323","  2","0","  2","324"," 1","323"," 0e+00","672"
"74","unnamed","gi|485602166|pdb|4JUG|I"," 99.38"," 99.69","323","  2","0","  2","324"," 1","323"," 0e+00","672"
"75","unnamed","gi|485602168|pdb|4JUG|K"," 99.38"," 99.69","323","  2","0","  2","324"," 1","323"," 0e+00","672"
"76","unnamed","gi|485602170|pdb|4JUH|A"," 99.38"," 99.69","323","  2","0","  2","324"," 1","323"," 0e+00","672"
"77","unnamed","gi|485602172|pdb|4JUH|C"," 99.38"," 99.69","323","  2","0","  2","324"," 1","323"," 0e+00","672"
"78","unnamed","gi|485602174|pdb|4JUH|E"," 99.38"," 99.69","323","  2","0","  2","324"," 1","323"," 0e+00","672"
"79","unnamed","gi|485602176|pdb|4JUJ|A"," 99.38"," 99.69","323","  2","0","  2","324"," 1","323"," 0e+00","672"
"80","unnamed","gi|485602178|pdb|4JUJ|C"," 99.38"," 99.69","323","  2","0","  2","324"," 1","323"," 0e+00","672"
"81","unnamed","gi|485602180|pdb|4JUJ|E"," 99.38"," 99.69","323","  2","0","  2","324"," 1","323"," 0e+00","672"
"82","unnamed","gi|47168857|pdb|1RVT|H"," 94.74"," 97.83","323"," 17","0","  2","324"," 5","327"," 0e+00","647"
"83","unnamed","gi|47168859|pdb|1RVT|J"," 94.74"," 97.83","323"," 17","0","  2","324"," 5","327"," 0e+00","647"
"84","unnamed","gi|47168861|pdb|1RVT|L"," 94.74"," 97.83","323"," 17","0","  2","324"," 5","327"," 0e+00","647"
"85","unnamed","gi|47168851|pdb|1RV0|H"," 94.44"," 97.84","324"," 18","0","  1","324"," 4","327"," 0e+00","647"
"86","unnamed","gi|47168853|pdb|1RV0|J"," 94.44"," 97.84","324"," 18","0","  1","324"," 4","327"," 0e+00","647"
"87","unnamed","gi|47168855|pdb|1RV0|L"," 94.44"," 97.84","324"," 18","0","  1","324"," 4","327"," 0e+00","647"
"88","unnamed","gi|47168839|pdb|1RUY|H"," 93.21"," 96.60","324"," 22","0","  1","324"," 4","327"," 0e+00","638"
"89","unnamed","gi|47168841|pdb|1RUY|J"," 93.21"," 96.60","324"," 22","0","  1","324"," 4","327"," 0e+00","638"
"90","unnamed","gi|47168843|pdb|1RUY|L"," 93.21"," 96.60","324"," 22","0","  1","324"," 4","327"," 0e+00","638"
"91","unnamed","gi|255917968|pdb|3HTO|A"," 91.36"," 97.22","324"," 28","0","  2","325"," 1","324"," 0e+00","634"
"92","unnamed","gi|255917970|pdb|3HTP|A"," 91.36"," 97.22","324"," 28","0","  2","325"," 1","324"," 0e+00","634"
"93","unnamed","gi|255917972|pdb|3HTQ|A"," 91.36"," 97.22","324"," 28","0","  2","325"," 1","324"," 0e+00","634"
"94","unnamed","gi|255917974|pdb|3HTT|A"," 91.36"," 97.22","324"," 28","0","  2","325"," 1","324"," 0e+00","634"
"95","unnamed","gi|260099856|pdb|2WRH|H"," 90.18"," 96.63","326"," 30","2","  2","327"," 1","324"," 0e+00","624"
"96","unnamed","gi|260099858|pdb|2WRH|J"," 90.18"," 96.63","326"," 30","2","  2","327"," 1","324"," 0e+00","624"
"97","unnamed","gi|260099860|pdb|2WRH|L"," 90.18"," 96.63","326"," 30","2","  2","327"," 1","324"," 0e+00","624"
"98","unnamed","gi|292659848|pdb|3M6S|A"," 83.18"," 92.66","327"," 55","0","  2","328"," 5","331"," 0e+00","595"
"99","unnamed","gi|292659850|pdb|3M6S|C"," 83.18"," 92.66","327"," 55","0","  2","328"," 5","331"," 0e+00","595"
"100","unnamed","gi|292659852|pdb|3M6S|E"," 83.18"," 92.66","327"," 55","0","  2","328"," 5","331"," 0e+00","595"
"101","unnamed","gi|292659854|pdb|3M6S|G"," 83.18"," 92.66","327"," 55","0","  2","328"," 5","331"," 0e+00","595"
"102","unnamed","gi|292659856|pdb|3M6S|I"," 83.18"," 92.66","327"," 55","0","  2","328"," 5","331"," 0e+00","595"
"103","unnamed","gi|292659858|pdb|3M6S|K"," 83.18"," 92.66","327"," 55","0","  2","328"," 5","331"," 0e+00","595"
"104","unnamed","gi|507043003|pdb|4EDA|A"," 83.18"," 92.66","327"," 55","0","  2","328","10","336"," 0e+00","594"
"105","unnamed","gi|507043005|pdb|4EDA|C"," 83.18"," 92.66","327"," 55","0","  2","328","10","336"," 0e+00","594"
"106","unnamed","gi|393715464|pdb|4F3Z|A"," 84.40"," 92.05","327"," 51","0","  2","328"," 3","329"," 0e+00","593"
"107","unnamed","gi|393715466|pdb|4F3Z|C"," 84.40"," 92.05","327"," 51","0","  2","328"," 3","329"," 0e+00","593"
"108","unnamed","gi|393715468|pdb|4F3Z|E"," 84.40"," 92.05","327"," 51","0","  2","328"," 3","329"," 0e+00","593"
"109","unnamed","gi|302148694|pdb|3AL4|A"," 82.62"," 91.77","328"," 57","0","  1","328"," 6","333"," 0e+00","592"
"110","unnamed","gi|302148696|pdb|3AL4|C"," 82.62"," 91.77","328"," 57","0","  1","328"," 6","333"," 0e+00","592"
"111","unnamed","gi|302148698|pdb|3AL4|E"," 82.62"," 91.77","328"," 57","0","  1","328"," 6","333"," 0e+00","592"
"112","unnamed","gi|302148700|pdb|3AL4|G"," 82.62"," 91.77","328"," 57","0","  1","328"," 6","333"," 0e+00","592"
"113","unnamed","gi|302148702|pdb|3AL4|I"," 82.62"," 91.77","328"," 57","0","  1","328"," 6","333"," 0e+00","592"
"114","unnamed","gi|302148704|pdb|3AL4|K"," 82.62"," 91.77","328"," 57","0","  1","328"," 6","333"," 0e+00","592"
"115","unnamed","gi|545719936|pdb|4M4Y|A"," 82.87"," 92.05","327"," 56","0","  2","328"," 5","331"," 0e+00","592"
"116","unnamed","gi|545719937|pdb|4M4Y|C"," 82.87"," 92.05","327"," 56","0","  2","328"," 5","331"," 0e+00","592"
"117","unnamed","gi|545719938|pdb|4M4Y|E"," 82.87"," 92.05","327"," 56","0","  2","328"," 5","331"," 0e+00","592"
"118","unnamed","gi|343197764|pdb|3ZTN|A"," 82.87"," 92.05","327"," 56","0","  2","328"," 1","327"," 0e+00","591"
"119","unnamed","gi|294662547|pdb|3LZG|A"," 82.87"," 92.05","327"," 56","0","  2","328"," 3","329"," 0e+00","591"
"120","unnamed","gi|294662549|pdb|3LZG|C"," 82.87"," 92.05","327"," 56","0","  2","328"," 3","329"," 0e+00","591"
"121","unnamed","gi|294662551|pdb|3LZG|E"," 82.87"," 92.05","327"," 56","0","  2","328"," 3","329"," 0e+00","591"
"122","unnamed","gi|294662553|pdb|3LZG|G"," 82.87"," 92.05","327"," 56","0","  2","328"," 3","329"," 0e+00","591"
"123","unnamed","gi|294662555|pdb|3LZG|I"," 82.87"," 92.05","327"," 56","0","  2","328"," 3","329"," 0e+00","591"
"124","unnamed","gi|294662557|pdb|3LZG|K"," 82.87"," 92.05","327"," 56","0","  2","328"," 3","329"," 0e+00","591"
"125","unnamed","gi|588292966|pdb|4LXV|A"," 82.26"," 92.05","327"," 58","0","  2","328"," 6","332"," 0e+00","590"
"126","unnamed","gi|588292968|pdb|4LXV|C"," 82.26"," 92.05","327"," 58","0","  2","328"," 6","332"," 0e+00","590"
"127","unnamed","gi|588292970|pdb|4LXV|E"," 82.26"," 92.05","327"," 58","0","  2","328"," 6","332"," 0e+00","590"
"128","unnamed","gi|588292972|pdb|4LXV|G"," 82.26"," 92.05","327"," 58","0","  2","328"," 6","332"," 0e+00","590"
"129","unnamed","gi|588292974|pdb|4LXV|I"," 82.26"," 92.05","327"," 58","0","  2","328"," 6","332"," 0e+00","590"
"130","unnamed","gi|588292976|pdb|4LXV|K"," 82.26"," 92.05","327"," 58","0","  2","328"," 6","332"," 0e+00","590"
"131","unnamed","gi|358009760|pdb|3UBE|A"," 82.26"," 91.44","327"," 58","0","  2","328"," 3","329"," 0e+00","584"
"132","unnamed","gi|358009762|pdb|3UBE|C"," 82.26"," 91.44","327"," 58","0","  2","328"," 3","329"," 0e+00","584"
"133","unnamed","gi|358009764|pdb|3UBE|E"," 82.26"," 91.44","327"," 58","0","  2","328"," 3","329"," 0e+00","584"
"134","unnamed","gi|358009766|pdb|3UBE|G"," 82.26"," 91.44","327"," 58","0","  2","328"," 3","329"," 0e+00","584"
"135","unnamed","gi|358009768|pdb|3UBE|I"," 82.26"," 91.44","327"," 58","0","  2","328"," 3","329"," 0e+00","584"
"136","unnamed","gi|358009770|pdb|3UBE|K"," 82.26"," 91.44","327"," 58","0","  2","328"," 3","329"," 0e+00","584"
"137","unnamed","gi|358009772|pdb|3UBJ|A"," 82.26"," 91.44","327"," 58","0","  2","328"," 3","329"," 0e+00","584"
"138","unnamed","gi|358009774|pdb|3UBJ|C"," 82.26"," 91.44","327"," 58","0","  2","328"," 3","329"," 0e+00","584"
"139","unnamed","gi|358009776|pdb|3UBJ|E"," 82.26"," 91.44","327"," 58","0","  2","328"," 3","329"," 0e+00","584"
"140","unnamed","gi|358009778|pdb|3UBJ|G"," 82.26"," 91.44","327"," 58","0","  2","328"," 3","329"," 0e+00","584"
"141","unnamed","gi|358009780|pdb|3UBJ|I"," 82.26"," 91.44","327"," 58","0","  2","328"," 3","329"," 0e+00","584"
"142","unnamed","gi|358009782|pdb|3UBJ|K"," 82.26"," 91.44","327"," 58","0","  2","328"," 3","329"," 0e+00","584"
"143","unnamed","gi|358009784|pdb|3UBN|A"," 82.26"," 91.44","327"," 58","0","  2","328"," 3","329"," 0e+00","584"
"144","unnamed","gi|358009786|pdb|3UBN|C"," 82.26"," 91.44","327"," 58","0","  2","328"," 3","329"," 0e+00","584"
"145","unnamed","gi|358009788|pdb|3UBN|E"," 82.26"," 91.44","327"," 58","0","  2","328"," 3","329"," 0e+00","584"
"146","unnamed","gi|358009790|pdb|3UBN|G"," 82.26"," 91.44","327"," 58","0","  2","328"," 3","329"," 0e+00","584"
"147","unnamed","gi|358009792|pdb|3UBN|I"," 82.26"," 91.44","327"," 58","0","  2","328"," 3","329"," 0e+00","584"
"148","unnamed","gi|358009794|pdb|3UBN|K"," 82.26"," 91.44","327"," 58","0","  2","328"," 3","329"," 0e+00","584"
"149","unnamed","gi|358009796|pdb|3UBQ|A"," 82.26"," 91.44","327"," 58","0","  2","328"," 3","329"," 0e+00","584"
"150","unnamed","gi|358009798|pdb|3UBQ|C"," 82.26"," 91.44","327"," 58","0","  2","328"," 3","329"," 0e+00","584"
"151","unnamed","gi|358009800|pdb|3UBQ|E"," 82.26"," 91.44","327"," 58","0","  2","328"," 3","329"," 0e+00","584"
"152","unnamed","gi|358009802|pdb|3UBQ|G"," 82.26"," 91.44","327"," 58","0","  2","328"," 3","329"," 0e+00","584"
"153","unnamed","gi|358009804|pdb|3UBQ|I"," 82.26"," 91.44","327"," 58","0","  2","328"," 3","329"," 0e+00","584"
"154","unnamed","gi|358009806|pdb|3UBQ|K"," 82.26"," 91.44","327"," 58","0","  2","328"," 3","329"," 0e+00","584"
"155","unnamed","gi|485602129|pdb|4JTX|A"," 82.04"," 91.64","323"," 58","0","  1","323"," 1","323"," 0e+00","580"
"156","unnamed","gi|485602131|pdb|4JTX|C"," 82.04"," 91.64","323"," 58","0","  1","323"," 1","323"," 0e+00","580"
"157","unnamed","gi|485602133|pdb|4JTX|E"," 82.04"," 91.64","323"," 58","0","  1","323"," 1","323"," 0e+00","580"
"158","unnamed","gi|485602135|pdb|4JTX|G"," 82.04"," 91.64","323"," 58","0","  1","323"," 1","323"," 0e+00","580"
"159","unnamed","gi|485602137|pdb|4JTX|I"," 82.04"," 91.64","323"," 58","0","  1","323"," 1","323"," 0e+00","580"
"160","unnamed","gi|485602139|pdb|4JTX|K"," 82.04"," 91.64","323"," 58","0","  1","323"," 1","323"," 0e+00","580"
"161","unnamed","gi|485602142|pdb|4JU0|A"," 82.30"," 91.93","322"," 57","0","  2","323"," 1","322"," 0e+00","580"
"162","unnamed","gi|485602144|pdb|4JU0|C"," 82.30"," 91.93","322"," 57","0","  2","323"," 1","322"," 0e+00","580"
"163","unnamed","gi|485602146|pdb|4JU0|E"," 82.30"," 91.93","322"," 57","0","  2","323"," 1","322"," 0e+00","580"
"164","unnamed","gi|485602148|pdb|4JU0|G"," 82.30"," 91.93","322"," 57","0","  2","323"," 1","322"," 0e+00","580"
"165","unnamed","gi|485602150|pdb|4JU0|I"," 82.30"," 91.93","322"," 57","0","  2","323"," 1","322"," 0e+00","580"
"166","unnamed","gi|485602152|pdb|4JU0|K"," 82.30"," 91.93","322"," 57","0","  2","323"," 1","322"," 0e+00","580"
"167","unnamed","gi|485602117|pdb|4JTV|A"," 82.55"," 91.90","321"," 56","0","  2","322"," 1","321"," 0e+00","579"
"168","unnamed","gi|485602119|pdb|4JTV|C"," 82.55"," 91.90","321"," 56","0","  2","322"," 1","321"," 0e+00","579"
"169","unnamed","gi|485602121|pdb|4JTV|E"," 82.55"," 91.90","321"," 56","0","  2","322"," 1","321"," 0e+00","579"
"170","unnamed","gi|485602123|pdb|4JTV|G"," 82.55"," 91.90","321"," 56","0","  2","322"," 1","321"," 0e+00","579"
"171","unnamed","gi|485602125|pdb|4JTV|I"," 82.55"," 91.90","321"," 56","0","  2","322"," 1","321"," 0e+00","579"
"172","unnamed","gi|485602127|pdb|4JTV|K"," 82.55"," 91.90","321"," 56","0","  2","322"," 1","321"," 0e+00","579"
"173","unnamed","gi|47168827|pdb|1RU7|A"," 84.88"," 89.81","324"," 48","1","  1","324"," 4","326"," 0e+00","578"
"174","unnamed","gi|47168829|pdb|1RU7|C"," 84.88"," 89.81","324"," 48","1","  1","324"," 4","326"," 0e+00","578"
"175","unnamed","gi|47168831|pdb|1RU7|E"," 84.88"," 89.81","324"," 48","1","  1","324"," 4","326"," 0e+00","578"
"176","unnamed","gi|47168833|pdb|1RU7|G"," 84.88"," 89.81","324"," 48","1","  1","324"," 4","326"," 0e+00","578"
"177","unnamed","gi|47168835|pdb|1RU7|I"," 84.88"," 89.81","324"," 48","1","  1","324"," 4","326"," 0e+00","578"
"178","unnamed","gi|47168837|pdb|1RU7|K"," 84.88"," 89.81","324"," 48","1","  1","324"," 4","326"," 0e+00","578"
"179","unnamed","gi|47168863|pdb|1RVX|A"," 85.14"," 89.78","323"," 47","1","  2","324"," 5","326"," 0e+00","578"
"180","unnamed","gi|47168865|pdb|1RVX|C"," 85.14"," 89.78","323"," 47","1","  2","324"," 5","326"," 0e+00","578"
"181","unnamed","gi|47168867|pdb|1RVX|E"," 85.14"," 89.78","323"," 47","1","  2","324"," 5","326"," 0e+00","578"
"182","unnamed","gi|47168869|pdb|1RVX|G"," 85.14"," 89.78","323"," 47","1","  2","324"," 5","326"," 0e+00","578"
"183","unnamed","gi|47168871|pdb|1RVX|I"," 85.14"," 89.78","323"," 47","1","  2","324"," 5","326"," 0e+00","578"
"184","unnamed","gi|47168873|pdb|1RVX|K"," 85.14"," 89.78","323"," 47","1","  2","324"," 5","326"," 0e+00","578"
"185","unnamed","gi|47168875|pdb|1RVZ|A"," 85.14"," 89.78","323"," 47","1","  2","324"," 5","326"," 0e+00","578"
"186","unnamed","gi|47168877|pdb|1RVZ|C"," 85.14"," 89.78","323"," 47","1","  2","324"," 5","326"," 0e+00","578"
"187","unnamed","gi|47168879|pdb|1RVZ|E"," 85.14"," 89.78","323"," 47","1","  2","324"," 5","326"," 0e+00","578"
"188","unnamed","gi|47168881|pdb|1RVZ|G"," 85.14"," 89.78","323"," 47","1","  2","324"," 5","326"," 0e+00","578"
"189","unnamed","gi|47168883|pdb|1RVZ|I"," 85.14"," 89.78","323"," 47","1","  2","324"," 5","326"," 0e+00","578"
"190","unnamed","gi|47168885|pdb|1RVZ|K"," 85.14"," 89.78","323"," 47","1","  2","324"," 5","326"," 0e+00","578"
"191","unnamed","gi|343197696|pdb|3SM5|A"," 80.18"," 87.50","328"," 64","1","  1","328"," 1","327"," 0e+00","553"
"192","unnamed","gi|343197698|pdb|3SM5|C"," 80.18"," 87.50","328"," 64","1","  1","328"," 1","327"," 0e+00","553"
"193","unnamed","gi|343197700|pdb|3SM5|E"," 80.18"," 87.50","328"," 64","1","  1","328"," 1","327"," 0e+00","553"
"194","unnamed","gi|507043008|pdb|4EDB|A"," 79.82"," 87.16","327"," 65","1","  2","328"," 5","330"," 0e+00","550"
"195","unnamed","gi|507043010|pdb|4EDB|C"," 79.82"," 87.16","327"," 65","1","  2","328"," 5","330"," 0e+00","550"
"196","unnamed","gi|507043012|pdb|4EDB|E"," 79.82"," 87.16","327"," 65","1","  2","328"," 5","330"," 0e+00","550"
"197","unnamed","gi|422919381|pdb|4FIU|A"," 50.20"," 69.25","504","245","4","  1","503","11","509"," 0e+00","541"
"198","unnamed","gi|422919382|pdb|4FIU|B"," 50.20"," 69.25","504","245","4","  1","503","11","509"," 0e+00","541"
"199","unnamed","gi|422919383|pdb|4FIU|C"," 50.20"," 69.25","504","245","4","  1","503","11","509"," 0e+00","541"
"200","unnamed","gi|422919365|pdb|4F23|A"," 50.20"," 69.25","504","245","4","  1","503","11","509"," 0e+00","541"
"201","unnamed","gi|422919366|pdb|4F23|B"," 50.20"," 69.25","504","245","4","  1","503","11","509"," 0e+00","541"
"202","unnamed","gi|422919367|pdb|4F23|C"," 50.20"," 69.25","504","245","4","  1","503","11","509"," 0e+00","541"
"203","unnamed","gi|551702057|pdb|4MC5|A"," 51.98"," 69.64","504","234","5","  2","502"," 5","503"," 0e+00","539"
"204","unnamed","gi|551702058|pdb|4MC5|B"," 51.98"," 69.64","504","234","5","  2","502"," 5","503"," 0e+00","539"
"205","unnamed","gi|551702059|pdb|4MC5|C"," 51.98"," 69.64","504","234","5","  2","502"," 5","503"," 0e+00","539"
"206","unnamed","gi|6730015|pdb|1HA0|A"," 45.44"," 63.29","504","257","7","  3","501"," 4","494","5e-155","455"
"207","unnamed","gi|529281245|pdb|4KVN|A"," 44.44"," 63.89","504","266","8","  3","503"," 6","498","2e-151","446"
"208","unnamed","gi|411024100|pdb|2YP2|A"," 43.82"," 63.35","502","268","7","  3","501","12","502","2e-149","441"
"209","unnamed","gi|411024101|pdb|2YP3|A"," 43.82"," 63.35","502","268","7","  3","501","12","502","2e-149","441"
"210","unnamed","gi|411024102|pdb|2YP4|A"," 43.82"," 63.35","502","268","7","  3","501","12","502","2e-149","441"
"211","unnamed","gi|411024103|pdb|2YP5|A"," 43.82"," 63.35","502","268","7","  3","501","12","502","2e-149","441"
