"","queryid","subjectids","identity","positives","alignmentlength","mismatches","gapopens","q.start","q.end","s.start","s.end","evalue","bitscore"
"26","unnamed","gi|411024404|pdb|4H5Q|B","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"27","unnamed","gi|411024405|pdb|4H5Q|C","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"28","unnamed","gi|411024408|pdb|4H6F|A","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"29","unnamed","gi|411024409|pdb|4H6F|B","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"30","unnamed","gi|411024410|pdb|4H6F|C","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"31","unnamed","gi|411024411|pdb|4H6F|D","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"32","unnamed","gi|411024412|pdb|4H6F|E","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"33","unnamed","gi|411024413|pdb|4H6F|F","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"34","unnamed","gi|411024414|pdb|4H6F|G","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"35","unnamed","gi|411024415|pdb|4H6F|H","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"36","unnamed","gi|411024416|pdb|4H6F|I","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"37","unnamed","gi|411024417|pdb|4H6F|J","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"38","unnamed","gi|411024418|pdb|4H6F|K","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"39","unnamed","gi|411024419|pdb|4H6F|L","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"40","unnamed","gi|411024420|pdb|4H6F|M","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"41","unnamed","gi|411024421|pdb|4H6F|N","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"42","unnamed","gi|411024422|pdb|4H6F|O","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"43","unnamed","gi|411024423|pdb|4H6F|P","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"44","unnamed","gi|411024424|pdb|4H6F|Q","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"45","unnamed","gi|411024425|pdb|4H6F|R","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"46","unnamed","gi|411024444|pdb|4H6G|A","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"47","unnamed","gi|411024445|pdb|4H6G|B","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"48","unnamed","gi|411024446|pdb|4H6G|C","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"49","unnamed","gi|411024447|pdb|4H6G|D","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"50","unnamed","gi|411024448|pdb|4H6G|E","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"51","unnamed","gi|411024449|pdb|4H6G|F","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"52","unnamed","gi|411024450|pdb|4H6G|G","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"53","unnamed","gi|411024451|pdb|4H6G|H","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"54","unnamed","gi|411024452|pdb|4H6G|I","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"55","unnamed","gi|411024453|pdb|4H6G|J","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"56","unnamed","gi|411024454|pdb|4H6G|K","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"57","unnamed","gi|411024455|pdb|4H6G|L","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"58","unnamed","gi|411024456|pdb|4H6G|M","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"59","unnamed","gi|411024457|pdb|4H6G|N","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"60","unnamed","gi|411024458|pdb|4H6G|O","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"61","unnamed","gi|411024459|pdb|4H6G|P","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"62","unnamed","gi|411024460|pdb|4H6G|Q","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"63","unnamed","gi|411024461|pdb|4H6G|R","99.59","99.59","245","  0","1","  1","244","  1","245"," 0.0e+00","503.0"
"64","unnamed","gi|333944350|pdb|3OV9|A","98.37","98.78","245","  3","1","  1","244","  1","245","7.0e-179","496.0"
"65","unnamed","gi|333944351|pdb|3OV9|B","98.37","98.78","245","  3","1","  1","244","  1","245","7.0e-179","496.0"
"66","unnamed","gi|333944352|pdb|3OV9|C","98.37","98.78","245","  3","1","  1","244","  1","245","7.0e-179","496.0"
"67","unnamed","gi|333944347|pdb|3OUO|A","93.91","94.35","230"," 13","1","  2","230","  2","231","2.0e-158","444.0"
"68","unnamed","gi|333944348|pdb|3OUO|B","93.91","94.35","230"," 13","1","  2","230","  2","231","2.0e-158","444.0"
"69","unnamed","gi|333944349|pdb|3OUO|C","93.91","94.35","230"," 13","1","  2","230","  2","231","2.0e-158","444.0"
"70","unnamed","gi|507043207|pdb|4J4W|A","56.67","76.67","240","103","1","  3","241","  5","244"," 2.0e-96","286.0"
"71","unnamed","gi|507043209|pdb|4J4X|A","49.80","67.76","245","118","3","  2","241","  7","251"," 1.0e-80","246.0"
"72","unnamed","gi|507043210|pdb|4J4X|B","49.80","67.76","245","118","3","  2","241","  7","251"," 1.0e-80","246.0"
"73","unnamed","gi|507043211|pdb|4J4X|C","49.80","67.76","245","118","3","  2","241","  7","251"," 1.0e-80","246.0"
"74","unnamed","gi|507043212|pdb|4J4X|D","49.80","67.76","245","118","3","  2","241","  7","251"," 1.0e-80","246.0"
"75","unnamed","gi|507043213|pdb|4J4X|E","49.80","67.76","245","118","3","  2","241","  7","251"," 1.0e-80","246.0"
"76","unnamed","gi|507043214|pdb|4J4X|F","49.80","67.76","245","118","3","  2","241","  7","251"," 1.0e-80","246.0"
"77","unnamed","gi|411024373|pdb|4H5L|A","49.39","69.80","245","119","3","  2","241","  4","248"," 8.0e-80","244.0"
"78","unnamed","gi|411024374|pdb|4H5L|B","49.39","69.80","245","119","3","  2","241","  4","248"," 8.0e-80","244.0"
"79","unnamed","gi|411024375|pdb|4H5L|C","49.39","69.80","245","119","3","  2","241","  4","248"," 8.0e-80","244.0"
"80","unnamed","gi|411024376|pdb|4H5L|D","49.39","69.80","245","119","3","  2","241","  4","248"," 8.0e-80","244.0"
"81","unnamed","gi|411024377|pdb|4H5L|E","49.39","69.80","245","119","3","  2","241","  4","248"," 8.0e-80","244.0"
"82","unnamed","gi|411024378|pdb|4H5L|F","49.39","69.80","245","119","3","  2","241","  4","248"," 8.0e-80","244.0"
"83","unnamed","gi|512125626|pdb|4J4Y|A","48.57","67.35","245","121","3","  2","241","  7","251"," 2.0e-78","241.0"
"84","unnamed","gi|512125627|pdb|4J4Y|B","48.57","67.35","245","121","3","  2","241","  7","251"," 2.0e-78","241.0"
"85","unnamed","gi|512125628|pdb|4J4Y|C","48.57","67.35","245","121","3","  2","241","  7","251"," 2.0e-78","241.0"
"86","unnamed","gi|512125629|pdb|4J4Y|D","48.57","67.35","245","121","3","  2","241","  7","251"," 2.0e-78","241.0"
"87","unnamed","gi|507043188|pdb|4J4R|A","38.27","56.79","243","148","2","  1","241","  4","246"," 2.0e-44","152.0"
"88","unnamed","gi|507043195|pdb|4J4U|A","38.27","56.79","243","148","2","  1","241","  4","246"," 2.0e-44","152.0"
"89","unnamed","gi|507043196|pdb|4J4U|B","38.27","56.79","243","148","2","  1","241","  4","246"," 2.0e-44","152.0"
"90","unnamed","gi|507043197|pdb|4J4U|C","38.27","56.79","243","148","2","  1","241","  4","246"," 2.0e-44","152.0"
"91","unnamed","gi|507043198|pdb|4J4U|D","38.27","56.79","243","148","2","  1","241","  4","246"," 2.0e-44","152.0"
"92","unnamed","gi|507043199|pdb|4J4U|E","38.27","56.79","243","148","2","  1","241","  4","246"," 2.0e-44","152.0"
"93","unnamed","gi|507043201|pdb|4J4V|A","38.27","56.79","243","148","2","  1","241","  4","246"," 2.0e-44","152.0"
"94","unnamed","gi|507043202|pdb|4J4V|B","38.27","56.79","243","148","2","  1","241","  4","246"," 2.0e-44","152.0"
"95","unnamed","gi|507043203|pdb|4J4V|C","38.27","56.79","243","148","2","  1","241","  4","246"," 2.0e-44","152.0"
"96","unnamed","gi|507043204|pdb|4J4V|E","38.27","56.79","243","148","2","  1","241","  4","246"," 2.0e-44","152.0"
"97","unnamed","gi|507043205|pdb|4J4V|D","38.27","56.79","243","148","2","  1","241","  4","246"," 2.0e-44","152.0"
"98","unnamed","gi|507043190|pdb|4J4S|A","37.04","55.56","243","151","2","  1","241","  4","246"," 6.0e-42","146.0"
"99","unnamed","gi|507043191|pdb|4J4S|B","37.04","55.56","243","151","2","  1","241","  4","246"," 6.0e-42","146.0"
"100","unnamed","gi|507043192|pdb|4J4S|C","37.04","55.56","243","151","2","  1","241","  4","246"," 6.0e-42","146.0"
"101","unnamed","gi|507043193|pdb|4J4S|D","37.04","55.56","243","151","2","  1","241","  4","246"," 6.0e-42","146.0"
"102","unnamed","gi|52696217|pdb|1VLQ|A","34.85","43.94"," 66"," 29","3","132","197","137","188"," 4.4e-01"," 32.0"
"103","unnamed","gi|52696218|pdb|1VLQ|B","34.85","43.94"," 66"," 29","3","132","197","137","188"," 4.4e-01"," 32.0"
"104","unnamed","gi|52696219|pdb|1VLQ|C","34.85","43.94"," 66"," 29","3","132","197","137","188"," 4.4e-01"," 32.0"
"105","unnamed","gi|52696220|pdb|1VLQ|D","34.85","43.94"," 66"," 29","3","132","197","137","188"," 4.4e-01"," 32.0"
"106","unnamed","gi|52696221|pdb|1VLQ|E","34.85","43.94"," 66"," 29","3","132","197","137","188"," 4.4e-01"," 32.0"
"107","unnamed","gi|52696222|pdb|1VLQ|F","34.85","43.94"," 66"," 29","3","132","197","137","188"," 4.4e-01"," 32.0"
"108","unnamed","gi|52696223|pdb|1VLQ|G","34.85","43.94"," 66"," 29","3","132","197","137","188"," 4.4e-01"," 32.0"
"109","unnamed","gi|52696224|pdb|1VLQ|H","34.85","43.94"," 66"," 29","3","132","197","137","188"," 4.4e-01"," 32.0"
"110","unnamed","gi|52696225|pdb|1VLQ|I","34.85","43.94"," 66"," 29","3","132","197","137","188"," 4.4e-01"," 32.0"
"111","unnamed","gi|52696226|pdb|1VLQ|J","34.85","43.94"," 66"," 29","3","132","197","137","188"," 4.4e-01"," 32.0"
"112","unnamed","gi|52696227|pdb|1VLQ|K","34.85","43.94"," 66"," 29","3","132","197","137","188"," 4.4e-01"," 32.0"
"113","unnamed","gi|52696228|pdb|1VLQ|L","34.85","43.94"," 66"," 29","3","132","197","137","188"," 4.4e-01"," 32.0"
"114","unnamed","gi|295982515|pdb|3M83|A","34.85","43.94"," 66"," 29","3","132","197","137","188"," 4.7e-01"," 31.6"
"115","unnamed","gi|295982516|pdb|3M83|B","34.85","43.94"," 66"," 29","3","132","197","137","188"," 4.7e-01"," 31.6"
"116","unnamed","gi|295982517|pdb|3M83|C","34.85","43.94"," 66"," 29","3","132","197","137","188"," 4.7e-01"," 31.6"
"117","unnamed","gi|295982518|pdb|3M83|D","34.85","43.94"," 66"," 29","3","132","197","137","188"," 4.7e-01"," 31.6"
"118","unnamed","gi|295982519|pdb|3M83|E","34.85","43.94"," 66"," 29","3","132","197","137","188"," 4.7e-01"," 31.6"
"119","unnamed","gi|295982520|pdb|3M83|F","34.85","43.94"," 66"," 29","3","132","197","137","188"," 4.7e-01"," 31.6"
"120","unnamed","gi|296863594|pdb|3M82|A","34.85","43.94"," 66"," 29","3","132","197","137","188"," 4.7e-01"," 31.6"
"121","unnamed","gi|296863595|pdb|3M82|B","34.85","43.94"," 66"," 29","3","132","197","137","188"," 4.7e-01"," 31.6"
"122","unnamed","gi|296863596|pdb|3M82|C","34.85","43.94"," 66"," 29","3","132","197","137","188"," 4.7e-01"," 31.6"
"123","unnamed","gi|296863597|pdb|3M82|D","34.85","43.94"," 66"," 29","3","132","197","137","188"," 4.7e-01"," 31.6"
"124","unnamed","gi|296863598|pdb|3M82|E","34.85","43.94"," 66"," 29","3","132","197","137","188"," 4.7e-01"," 31.6"
"125","unnamed","gi|296863599|pdb|3M82|F","34.85","43.94"," 66"," 29","3","132","197","137","188"," 4.7e-01"," 31.6"
"126","unnamed","gi|294979833|pdb|3M81|A","34.85","43.94"," 66"," 29","3","132","197","137","188"," 5.4e-01"," 31.6"
"127","unnamed","gi|294979834|pdb|3M81|B","34.85","43.94"," 66"," 29","3","132","197","137","188"," 5.4e-01"," 31.6"
"128","unnamed","gi|294979835|pdb|3M81|C","34.85","43.94"," 66"," 29","3","132","197","137","188"," 5.4e-01"," 31.6"
"129","unnamed","gi|294979836|pdb|3M81|D","34.85","43.94"," 66"," 29","3","132","197","137","188"," 5.4e-01"," 31.6"
"130","unnamed","gi|294979837|pdb|3M81|E","34.85","43.94"," 66"," 29","3","132","197","137","188"," 5.4e-01"," 31.6"
"131","unnamed","gi|294979838|pdb|3M81|F","34.85","43.94"," 66"," 29","3","132","197","137","188"," 5.4e-01"," 31.6"
"132","unnamed","gi|320089710|pdb|2XZZ|A","37.50","62.50"," 32"," 20","0","101","132","  8"," 39"," 3.7e+00"," 27.7"
"133","unnamed","gi|61680554|pdb|1YAF|A","26.44","41.38"," 87"," 49","3","143","216"," 46","130"," 4.8e+00"," 28.5"
"134","unnamed","gi|61680555|pdb|1YAF|B","26.44","41.38"," 87"," 49","3","143","216"," 46","130"," 4.8e+00"," 28.5"
"135","unnamed","gi|61680556|pdb|1YAF|C","26.44","41.38"," 87"," 49","3","143","216"," 46","130"," 4.8e+00"," 28.5"
"136","unnamed","gi|61680557|pdb|1YAF|D","26.44","41.38"," 87"," 49","3","143","216"," 46","130"," 4.8e+00"," 28.5"
"137","unnamed","gi|61680558|pdb|1YAK|A","26.44","41.38"," 87"," 49","3","143","216"," 46","130"," 4.8e+00"," 28.5"
"138","unnamed","gi|61680559|pdb|1YAK|B","26.44","41.38"," 87"," 49","3","143","216"," 46","130"," 4.8e+00"," 28.5"
"139","unnamed","gi|61680560|pdb|1YAK|C","26.44","41.38"," 87"," 49","3","143","216"," 46","130"," 4.8e+00"," 28.5"
"140","unnamed","gi|61680561|pdb|1YAK|D","26.44","41.38"," 87"," 49","3","143","216"," 46","130"," 4.8e+00"," 28.5"
"141","unnamed","gi|159795198|pdb|2QCX|A","26.44","41.38"," 87"," 49","3","143","216"," 46","130"," 4.9e+00"," 28.5"
"142","unnamed","gi|159795199|pdb|2QCX|B","26.44","41.38"," 87"," 49","3","143","216"," 46","130"," 4.9e+00"," 28.5"
"143","unnamed","gi|52695839|pdb|1TO9|A","33.33","52.78"," 36"," 24","0","143","178"," 43"," 78"," 5.9e+00"," 28.1"
"144","unnamed","gi|51247776|pdb|1TYH|A","33.33","52.78"," 36"," 24","0","143","178"," 21"," 56"," 6.1e+00"," 28.1"
"145","unnamed","gi|51247777|pdb|1TYH|B","33.33","52.78"," 36"," 24","0","143","178"," 21"," 56"," 6.1e+00"," 28.1"
"146","unnamed","gi|51247778|pdb|1TYH|D","33.33","52.78"," 36"," 24","0","143","178"," 21"," 56"," 6.1e+00"," 28.1"
"147","unnamed","gi|51247779|pdb|1TYH|E","33.33","52.78"," 36"," 24","0","143","178"," 21"," 56"," 6.1e+00"," 28.1"
"148","unnamed","gi|52695840|pdb|1TO9|B","33.33","52.78"," 36"," 24","0","143","178"," 43"," 78"," 6.1e+00"," 28.1"
