"","queryid","subjectids","identity","positives","alignmentlength","mismatches","gapopens","q.start","q.end","s.start","s.end","evalue","bitscore"
"47","unnamed","gi|284794130|pdb|3L27|D"," 42.62"," 60.66","122","70","0"," 1","122","  8","129","6.0e-31","109.0"
"48","unnamed","gi|283807218|pdb|3KS4|A"," 42.86"," 61.90","126","64","2"," 1","122"," 63","184","7.0e-31","111.0"
"49","unnamed","gi|283807219|pdb|3KS4|B"," 42.86"," 61.90","126","64","2"," 1","122"," 63","184","7.0e-31","111.0"
"50","unnamed","gi|283807222|pdb|3KS8|A"," 42.86"," 61.90","126","64","2"," 1","122"," 63","184","7.0e-31","111.0"
"51","unnamed","gi|283807223|pdb|3KS8|B"," 42.86"," 61.90","126","64","2"," 1","122"," 63","184","7.0e-31","111.0"
"52","unnamed","gi|283807224|pdb|3KS8|C"," 42.86"," 61.90","126","64","2"," 1","122"," 63","184","7.0e-31","111.0"
"53","unnamed","gi|283807225|pdb|3KS8|D"," 42.86"," 61.90","126","64","2"," 1","122"," 63","184","7.0e-31","111.0"
"54","unnamed","gi|284794131|pdb|3L28|A"," 42.62"," 59.84","122","70","0"," 1","122","  8","129","1.0e-30","108.0"
"55","unnamed","gi|284794132|pdb|3L28|B"," 42.62"," 59.84","122","70","0"," 1","122","  8","129","1.0e-30","108.0"
"56","unnamed","gi|284794133|pdb|3L28|C"," 42.62"," 59.84","122","70","0"," 1","122","  8","129","1.0e-30","108.0"
"57","unnamed","gi|284794134|pdb|3L28|D"," 42.62"," 59.84","122","70","0"," 1","122","  8","129","1.0e-30","108.0"
"58","unnamed","gi|284794135|pdb|3L28|E"," 42.62"," 59.84","122","70","0"," 1","122","  8","129","1.0e-30","108.0"
"59","unnamed","gi|284794136|pdb|3L28|F"," 42.62"," 59.84","122","70","0"," 1","122","  8","129","1.0e-30","108.0"
"60","unnamed","gi|550545680|pdb|4IJE|A"," 42.62"," 59.84","122","70","0"," 1","122","  8","129","1.0e-30","108.0"
"61","unnamed","gi|550545681|pdb|4IJE|B"," 42.62"," 59.84","122","70","0"," 1","122","  8","129","1.0e-30","108.0"
"62","unnamed","gi|550545682|pdb|4IJE|C"," 42.62"," 59.84","122","70","0"," 1","122","  8","129","1.0e-30","108.0"
"63","unnamed","gi|550545683|pdb|4IJE|D"," 42.62"," 59.84","122","70","0"," 1","122","  8","129","1.0e-30","108.0"
"64","unnamed","gi|118137769|pdb|2FOZ|A"," 23.76"," 41.58","101","71","2"," 7","102","179","278","1.7e+00"," 28.5"
"65","unnamed","gi|118137770|pdb|2FP0|A"," 23.76"," 41.58","101","71","2"," 7","102","179","278","1.7e+00"," 28.5"
"66","unnamed","gi|118137771|pdb|2FP0|B"," 23.76"," 41.58","101","71","2"," 7","102","179","278","1.7e+00"," 28.5"
"67","unnamed","gi|134104327|pdb|2G4K|A"," 23.76"," 41.58","101","71","2"," 7","102","179","278","1.7e+00"," 28.5"
"68","unnamed","gi|429544659|pdb|4I17|A"," 29.79"," 46.81"," 47","33","0","67","113"," 77","123","2.0e+00"," 28.1"
"69","unnamed","gi|169404582|pdb|2QTY|A"," 23.76"," 42.57","101","71","2"," 7","102","179","278","5.2e+00"," 26.9"
"70","unnamed","gi|169404583|pdb|2QTY|B"," 23.76"," 42.57","101","71","2"," 7","102","179","278","5.2e+00"," 26.9"
"71","unnamed","gi|145579569|pdb|2I7F|A"," 45.45"," 63.64"," 22","10","1","88","109"," 82","101","8.2e+00"," 25.8"
"72","unnamed","gi|145579570|pdb|2I7F|B"," 45.45"," 63.64"," 22","10","1","88","109"," 82","101","8.2e+00"," 25.8"
"73","unnamed","gi|157834333|pdb|1YUB|A"," 31.43"," 57.14"," 35","19","1","18"," 52","100","129","8.4e+00"," 26.2"
