"","queryid","subjectids","identity","positives","alignmentlength","mismatches","gapopens","q.start","q.end","s.start","s.end","evalue","bitscore"
"45","unnamed","gi|284794090|pdb|3KQU|F"," 27.67"," 38.99","159","106","5","111","266"," 96","248"," 4.0e-03"," 39.7"
"46","unnamed","gi|589911274|pdb|4OJQ|A"," 27.78"," 41.36","162","102","6","111","266","118","270"," 6.0e-03"," 39.3"
"47","unnamed","gi|589911275|pdb|4OJQ|B"," 27.78"," 41.36","162","102","6","111","266","118","270"," 6.0e-03"," 39.3"
"48","unnamed","gi|589911276|pdb|4OK3|A"," 27.78"," 41.36","162","102","6","111","266","118","270"," 6.0e-03"," 39.3"
"49","unnamed","gi|589911277|pdb|4OK3|B"," 27.78"," 41.36","162","102","6","111","266","118","270"," 6.0e-03"," 39.3"
"50","unnamed","gi|589911278|pdb|4OK5|A"," 27.78"," 41.36","162","102","6","111","266","118","270"," 6.0e-03"," 39.3"
"51","unnamed","gi|589911279|pdb|4OK5|B"," 27.78"," 41.36","162","102","6","111","266","118","270"," 6.0e-03"," 39.3"
"52","unnamed","gi|589911280|pdb|4OK6|A"," 27.78"," 41.36","162","102","6","111","266","118","270"," 6.0e-03"," 39.3"
"53","unnamed","gi|589911281|pdb|4OK6|B"," 27.78"," 41.36","162","102","6","111","266","118","270"," 6.0e-03"," 39.3"
"54","unnamed","gi|589911282|pdb|4OKS|A"," 27.78"," 41.36","162","102","6","111","266","118","270"," 6.0e-03"," 39.3"
"55","unnamed","gi|589911283|pdb|4OKS|B"," 27.78"," 41.36","162","102","6","111","266","118","270"," 6.0e-03"," 39.3"
"56","unnamed","gi|3745800|pdb|1HEI|A"," 28.48"," 41.77","158"," 98","6","111","262","105","253"," 6.0e-03"," 39.3"
"57","unnamed","gi|3745801|pdb|1HEI|B"," 28.48"," 41.77","158"," 98","6","111","262","105","253"," 6.0e-03"," 39.3"
"58","unnamed","gi|224983398|pdb|2ZJO|A"," 27.78"," 40.12","162","102","6","111","266","129","281"," 7.0e-03"," 38.9"
"59","unnamed","gi|4389394|pdb|1A1V|A"," 29.46"," 41.96","112"," 75","3","111","220","119","228"," 8.0e-03"," 38.9"
"60","unnamed","gi|407943785|pdb|4B75|A"," 27.67"," 38.99","159","106","5","111","266","319","471"," 1.3e-02"," 38.1"
"61","unnamed","gi|407943786|pdb|4B75|B"," 27.67"," 38.99","159","106","5","111","266","319","471"," 1.3e-02"," 38.1"
"62","unnamed","gi|316983277|pdb|3O8B|A"," 27.67"," 38.99","159","106","5","111","266","319","471"," 1.3e-02"," 38.1"
"63","unnamed","gi|316983278|pdb|3O8B|B"," 27.67"," 38.99","159","106","5","111","266","319","471"," 1.3e-02"," 38.1"
"64","unnamed","gi|316983279|pdb|3O8C|A"," 27.67"," 38.99","159","106","5","111","266","319","471"," 1.3e-02"," 38.1"
"65","unnamed","gi|316983281|pdb|3O8C|B"," 27.67"," 38.99","159","106","5","111","266","319","471"," 1.3e-02"," 38.1"
"66","unnamed","gi|316983282|pdb|3O8D|A"," 27.67"," 38.99","159","106","5","111","266","319","471"," 1.3e-02"," 38.1"
"67","unnamed","gi|316983283|pdb|3O8D|B"," 27.67"," 38.99","159","106","5","111","266","319","471"," 1.3e-02"," 38.1"
"68","unnamed","gi|316983284|pdb|3O8R|A"," 27.67"," 38.99","159","106","5","111","266","319","471"," 1.3e-02"," 38.1"
"69","unnamed","gi|316983286|pdb|3O8R|B"," 27.67"," 38.99","159","106","5","111","266","319","471"," 1.3e-02"," 38.1"
"70","unnamed","gi|407943779|pdb|4B71|A"," 27.67"," 38.99","159","106","5","111","266","319","471"," 1.3e-02"," 38.1"
"71","unnamed","gi|407943780|pdb|4B71|B"," 27.67"," 38.99","159","106","5","111","266","319","471"," 1.3e-02"," 38.1"
"72","unnamed","gi|407943781|pdb|4B73|A"," 27.67"," 38.99","159","106","5","111","266","319","471"," 1.3e-02"," 38.1"
"73","unnamed","gi|407943782|pdb|4B73|B"," 27.67"," 38.99","159","106","5","111","266","319","471"," 1.3e-02"," 38.1"
"74","unnamed","gi|407943783|pdb|4B74|A"," 27.67"," 38.99","159","106","5","111","266","319","471"," 1.3e-02"," 38.1"
"75","unnamed","gi|407943784|pdb|4B74|B"," 27.67"," 38.99","159","106","5","111","266","319","471"," 1.3e-02"," 38.1"
"76","unnamed","gi|407943787|pdb|4B76|A"," 27.67"," 38.99","159","106","5","111","266","319","471"," 1.3e-02"," 38.1"
"77","unnamed","gi|407943788|pdb|4B76|B"," 27.67"," 38.99","159","106","5","111","266","319","471"," 1.3e-02"," 38.1"
"78","unnamed","gi|407943775|pdb|4B6E|A"," 27.67"," 38.99","159","106","5","111","266","319","471"," 1.4e-02"," 38.1"
"79","unnamed","gi|407943776|pdb|4B6E|B"," 27.67"," 38.99","159","106","5","111","266","319","471"," 1.4e-02"," 38.1"
"80","unnamed","gi|407943777|pdb|4B6F|A"," 27.67"," 38.99","159","106","5","111","266","319","471"," 1.4e-02"," 38.1"
"81","unnamed","gi|407943778|pdb|4B6F|B"," 27.67"," 38.99","159","106","5","111","266","319","471"," 1.4e-02"," 38.1"
"82","unnamed","gi|83755047|pdb|2F55|A"," 28.48"," 39.87","158"," 98","6","111","262"," 95","243"," 1.4e-02"," 38.1"
"83","unnamed","gi|83755048|pdb|2F55|B"," 28.48"," 39.87","158"," 98","6","111","262"," 95","243"," 1.4e-02"," 38.1"
"84","unnamed","gi|83755049|pdb|2F55|C"," 28.48"," 39.87","158"," 98","6","111","262"," 95","243"," 1.4e-02"," 38.1"
"85","unnamed","gi|365813423|pdb|4A92|A"," 27.67"," 38.99","159","106","5","111","266","319","471"," 1.4e-02"," 38.1"
"86","unnamed","gi|365813424|pdb|4A92|B"," 27.67"," 38.99","159","106","5","111","266","319","471"," 1.4e-02"," 38.1"
"87","unnamed","gi|10120767|pdb|1CU1|A"," 27.67"," 38.99","159","106","5","111","266","298","450"," 1.6e-02"," 38.1"
"88","unnamed","gi|10120768|pdb|1CU1|B"," 27.67"," 38.99","159","106","5","111","266","298","450"," 1.6e-02"," 38.1"
"89","unnamed","gi|310689862|pdb|3N8T|A"," 34.52"," 46.43"," 84"," 42","4","166","241","396","474"," 4.6e-01"," 33.1"
"90","unnamed","gi|310689863|pdb|3N92|A"," 34.52"," 46.43"," 84"," 42","4","166","241","396","474"," 4.6e-01"," 33.1"
"91","unnamed","gi|310689864|pdb|3N98|A"," 34.52"," 46.43"," 84"," 42","4","166","241","396","474"," 4.6e-01"," 33.1"
"92","unnamed","gi|218766575|pdb|2W55|B"," 34.78"," 45.65"," 46"," 30","0","309","354","  4"," 49"," 2.5e+00"," 30.8"
"93","unnamed","gi|218766576|pdb|2W55|D"," 34.78"," 45.65"," 46"," 30","0","309","354","  4"," 49"," 2.5e+00"," 30.8"
"94","unnamed","gi|218766577|pdb|2W55|F"," 34.78"," 45.65"," 46"," 30","0","309","354","  4"," 49"," 2.5e+00"," 30.8"
"95","unnamed","gi|218766578|pdb|2W55|H"," 34.78"," 45.65"," 46"," 30","0","309","354","  4"," 49"," 2.5e+00"," 30.8"
"96","unnamed","gi|18655921|pdb|1JRO|B"," 34.78"," 45.65"," 46"," 30","0","309","354","  4"," 49"," 2.6e+00"," 30.8"
"97","unnamed","gi|18655923|pdb|1JRO|D"," 34.78"," 45.65"," 46"," 30","0","309","354","  4"," 49"," 2.6e+00"," 30.8"
"98","unnamed","gi|18655925|pdb|1JRO|F"," 34.78"," 45.65"," 46"," 30","0","309","354","  4"," 49"," 2.6e+00"," 30.8"
"99","unnamed","gi|18655927|pdb|1JRO|H"," 34.78"," 45.65"," 46"," 30","0","309","354","  4"," 49"," 2.6e+00"," 30.8"
"100","unnamed","gi|18655929|pdb|1JRP|B"," 34.78"," 45.65"," 46"," 30","0","309","354","  4"," 49"," 2.6e+00"," 30.8"
"101","unnamed","gi|18655931|pdb|1JRP|D"," 34.78"," 45.65"," 46"," 30","0","309","354","  4"," 49"," 2.6e+00"," 30.8"
"102","unnamed","gi|18655933|pdb|1JRP|F"," 34.78"," 45.65"," 46"," 30","0","309","354","  4"," 49"," 2.6e+00"," 30.8"
"103","unnamed","gi|18655935|pdb|1JRP|H"," 34.78"," 45.65"," 46"," 30","0","309","354","  4"," 49"," 2.6e+00"," 30.8"
"104","unnamed","gi|218766547|pdb|2W3R|B"," 34.78"," 45.65"," 46"," 30","0","309","354","  4"," 49"," 2.6e+00"," 30.8"
"105","unnamed","gi|218766549|pdb|2W3R|D"," 34.78"," 45.65"," 46"," 30","0","309","354","  4"," 49"," 2.6e+00"," 30.8"
"106","unnamed","gi|218766551|pdb|2W3R|F"," 34.78"," 45.65"," 46"," 30","0","309","354","  4"," 49"," 2.6e+00"," 30.8"
"107","unnamed","gi|218766553|pdb|2W3R|H"," 34.78"," 45.65"," 46"," 30","0","309","354","  4"," 49"," 2.6e+00"," 30.8"
"108","unnamed","gi|218766555|pdb|2W3S|B"," 34.78"," 45.65"," 46"," 30","0","309","354","  4"," 49"," 2.6e+00"," 30.8"
"109","unnamed","gi|218766557|pdb|2W3S|D"," 34.78"," 45.65"," 46"," 30","0","309","354","  4"," 49"," 2.6e+00"," 30.8"
"110","unnamed","gi|218766559|pdb|2W3S|F"," 34.78"," 45.65"," 46"," 30","0","309","354","  4"," 49"," 2.6e+00"," 30.8"
"111","unnamed","gi|218766561|pdb|2W3S|H"," 34.78"," 45.65"," 46"," 30","0","309","354","  4"," 49"," 2.6e+00"," 30.8"
"112","unnamed","gi|218766564|pdb|2W54|B"," 34.78"," 45.65"," 46"," 30","0","309","354","  4"," 49"," 2.6e+00"," 30.8"
"113","unnamed","gi|218766566|pdb|2W54|D"," 34.78"," 45.65"," 46"," 30","0","309","354","  4"," 49"," 2.6e+00"," 30.8"
"114","unnamed","gi|218766568|pdb|2W54|F"," 34.78"," 45.65"," 46"," 30","0","309","354","  4"," 49"," 2.6e+00"," 30.8"
"115","unnamed","gi|218766570|pdb|2W54|H"," 34.78"," 45.65"," 46"," 30","0","309","354","  4"," 49"," 2.6e+00"," 30.8"
"116","unnamed","gi|114794876|pdb|2J0Q|A"," 33.93"," 53.57"," 56"," 35","1"," 18"," 71"," 73","128"," 3.0e+00"," 30.4"
"117","unnamed","gi|114794877|pdb|2J0Q|B"," 33.93"," 53.57"," 56"," 35","1"," 18"," 71"," 73","128"," 3.0e+00"," 30.4"
"118","unnamed","gi|116668327|pdb|2J0S|A"," 33.93"," 53.57"," 56"," 35","1"," 18"," 71"," 73","128"," 3.0e+00"," 30.4"
"119","unnamed","gi|116668332|pdb|2J0U|A"," 33.93"," 53.57"," 56"," 35","1"," 18"," 71"," 37"," 92"," 3.1e+00"," 30.4"
"120","unnamed","gi|114794619|pdb|2HXY|A"," 33.93"," 53.57"," 56"," 35","1"," 18"," 71"," 52","107"," 3.1e+00"," 30.4"
"121","unnamed","gi|114794620|pdb|2HXY|B"," 33.93"," 53.57"," 56"," 35","1"," 18"," 71"," 52","107"," 3.1e+00"," 30.4"
"122","unnamed","gi|114794621|pdb|2HXY|C"," 33.93"," 53.57"," 56"," 35","1"," 18"," 71"," 52","107"," 3.1e+00"," 30.4"
"123","unnamed","gi|114794622|pdb|2HXY|D"," 33.93"," 53.57"," 56"," 35","1"," 18"," 71"," 52","107"," 3.1e+00"," 30.4"
"124","unnamed","gi|116668333|pdb|2J0U|B"," 33.93"," 53.57"," 56"," 35","1"," 18"," 71"," 37"," 92"," 3.2e+00"," 30.4"
"125","unnamed","gi|114794629|pdb|2HYI|C"," 33.93"," 53.57"," 56"," 35","1"," 18"," 71"," 74","129"," 3.2e+00"," 30.4"
"126","unnamed","gi|114794633|pdb|2HYI|I"," 33.93"," 53.57"," 56"," 35","1"," 18"," 71"," 74","129"," 3.2e+00"," 30.4"
"127","unnamed","gi|217035449|pdb|3EX7|C"," 33.93"," 53.57"," 56"," 35","1"," 18"," 71"," 74","129"," 3.2e+00"," 30.4"
"128","unnamed","gi|217035453|pdb|3EX7|H"," 33.93"," 53.57"," 56"," 35","1"," 18"," 71"," 74","129"," 3.2e+00"," 30.4"
"129","unnamed","gi|295982193|pdb|2XB2|A"," 33.93"," 53.57"," 56"," 35","1"," 18"," 71"," 74","129"," 3.3e+00"," 30.4"
"130","unnamed","gi|295982194|pdb|2XB2|X"," 33.93"," 53.57"," 56"," 35","1"," 18"," 71"," 74","129"," 3.3e+00"," 30.4"
"131","unnamed","gi|557804844|pdb|4C9B|A"," 33.93"," 53.57"," 56"," 35","1"," 18"," 71"," 74","129"," 3.3e+00"," 30.4"
"132","unnamed","gi|459358812|pdb|4HRE|A"," 36.36"," 63.64"," 44"," 24","1"," 32"," 71"," 78","121"," 3.9e+00"," 30.0"
"133","unnamed","gi|459358813|pdb|4HRE|C"," 36.36"," 63.64"," 44"," 24","1"," 32"," 71"," 78","121"," 3.9e+00"," 30.0"
"134","unnamed","gi|459358818|pdb|4HRE|B"," 36.36"," 63.64"," 44"," 24","1"," 32"," 71"," 78","121"," 3.9e+00"," 30.0"
"135","unnamed","gi|459358819|pdb|4HRE|D"," 36.36"," 63.64"," 44"," 24","1"," 32"," 71"," 78","121"," 3.9e+00"," 30.0"
"136","unnamed","gi|378792650|pdb|4DQ0|A"," 26.14"," 40.52","153"," 85","8","113","264","  4","129"," 4.2e+00"," 29.6"
"137","unnamed","gi|378792651|pdb|4DQ0|B"," 26.14"," 40.52","153"," 85","8","113","264","  4","129"," 4.2e+00"," 29.6"
"138","unnamed","gi|378792652|pdb|4DQ0|C"," 26.14"," 40.52","153"," 85","8","113","264","  4","129"," 4.2e+00"," 29.6"
"139","unnamed","gi|378792653|pdb|4DQ0|D"," 26.14"," 40.52","153"," 85","8","113","264","  4","129"," 4.2e+00"," 29.6"
"140","unnamed","gi|151567810|pdb|2P88|A"," 35.85"," 49.06"," 53"," 29","2","184","232"," 85","136"," 7.1e+00"," 29.3"
"141","unnamed","gi|151567811|pdb|2P88|B"," 35.85"," 49.06"," 53"," 29","2","184","232"," 85","136"," 7.1e+00"," 29.3"
"142","unnamed","gi|151567812|pdb|2P88|C"," 35.85"," 49.06"," 53"," 29","2","184","232"," 85","136"," 7.1e+00"," 29.3"
"143","unnamed","gi|151567813|pdb|2P88|D"," 35.85"," 49.06"," 53"," 29","2","184","232"," 85","136"," 7.1e+00"," 29.3"
"144","unnamed","gi|151567814|pdb|2P88|E"," 35.85"," 49.06"," 53"," 29","2","184","232"," 85","136"," 7.1e+00"," 29.3"
"145","unnamed","gi|151567815|pdb|2P88|F"," 35.85"," 49.06"," 53"," 29","2","184","232"," 85","136"," 7.1e+00"," 29.3"
"146","unnamed","gi|151567816|pdb|2P88|G"," 35.85"," 49.06"," 53"," 29","2","184","232"," 85","136"," 7.1e+00"," 29.3"
"147","unnamed","gi|151567817|pdb|2P88|H"," 35.85"," 49.06"," 53"," 29","2","184","232"," 85","136"," 7.1e+00"," 29.3"
"148","unnamed","gi|151567818|pdb|2P8B|A"," 35.85"," 49.06"," 53"," 29","2","184","232"," 85","136"," 7.1e+00"," 29.3"
"149","unnamed","gi|151567819|pdb|2P8C|A"," 35.85"," 49.06"," 53"," 29","2","184","232"," 85","136"," 7.1e+00"," 29.3"
"150","unnamed","gi|61679425|pdb|1XZP|A"," 21.92"," 47.95"," 73"," 44","3"," 75","145"," 97","158"," 8.4e+00"," 29.3"
"151","unnamed","gi|61679427|pdb|1XZQ|A"," 21.92"," 47.95"," 73"," 44","3"," 75","145"," 97","158"," 8.4e+00"," 29.3"
"152","unnamed","gi|444302254|pdb|4HSE|A"," 31.48"," 53.70"," 54"," 29","2"," 68","119","204","251"," 8.7e+00"," 28.9"
"153","unnamed","gi|224036359|pdb|3EIQ|A"," 32.69"," 53.85"," 52"," 33","1"," 22"," 71"," 80","131"," 8.9e+00"," 28.9"
"154","unnamed","gi|224036361|pdb|3EIQ|D"," 32.69"," 53.85"," 52"," 33","1"," 22"," 71"," 80","131"," 8.9e+00"," 28.9"
"155","unnamed","gi|298508286|pdb|2XDQ|A"," 25.32"," 46.84"," 79"," 53","2","169","247","299","371"," 9.3e+00"," 28.9"
"156","unnamed","gi|164414905|pdb|3BOR|A"," 30.77"," 51.92"," 52"," 34","1"," 22"," 71"," 70","121"," 9.9e+00"," 28.5"
"157","unnamed","gi|224036248|pdb|2ZU6|A"," 32.69"," 53.85"," 52"," 33","1"," 22"," 71"," 54","105"," 9.9e+00"," 28.9"
"158","unnamed","gi|224036250|pdb|2ZU6|C"," 32.69"," 53.85"," 52"," 33","1"," 22"," 71"," 54","105"," 9.9e+00"," 28.9"
"159","unnamed","gi|224036251|pdb|2ZU6|D"," 32.69"," 53.85"," 52"," 33","1"," 22"," 71"," 54","105"," 9.9e+00"," 28.9"
"160","unnamed","gi|224036253|pdb|2ZU6|F"," 32.69"," 53.85"," 52"," 33","1"," 22"," 71"," 54","105"," 9.9e+00"," 28.9"
