"","queryid","subjectids","identity","positives","alignmentlength","mismatches","gapopens","q.start","q.end","s.start","s.end","evalue","bitscore"
"37","unnamed","gi|284794087|pdb|3KQU|C","24.90","36.78","261","162"," 8","  1","242","  3","248"," 5.0e-06"," 48.9"
"38","unnamed","gi|284794088|pdb|3KQU|D","24.90","36.78","261","162"," 8","  1","242","  3","248"," 5.0e-06"," 48.9"
"39","unnamed","gi|284794089|pdb|3KQU|E","24.90","36.78","261","162"," 8","  1","242","  3","248"," 5.0e-06"," 48.9"
"40","unnamed","gi|284794090|pdb|3KQU|F","24.90","36.78","261","162"," 8","  1","242","  3","248"," 5.0e-06"," 48.9"
"41","unnamed","gi|284794071|pdb|3KQH|A","24.90","36.78","261","162"," 8","  1","242","  3","248"," 5.0e-06"," 48.9"
"42","unnamed","gi|284794072|pdb|3KQH|B","24.90","36.78","261","162"," 8","  1","242","  3","248"," 5.0e-06"," 48.9"
"43","unnamed","gi|284794075|pdb|3KQK|A","24.90","36.78","261","162"," 8","  1","242","  3","248"," 5.0e-06"," 48.9"
"44","unnamed","gi|284794076|pdb|3KQK|B","24.90","36.78","261","162"," 8","  1","242","  3","248"," 5.0e-06"," 48.9"
"45","unnamed","gi|589911274|pdb|4OJQ|A","25.29","36.40","261","161"," 8","  1","242"," 25","270"," 8.0e-06"," 48.1"
"46","unnamed","gi|589911275|pdb|4OJQ|B","25.29","36.40","261","161"," 8","  1","242"," 25","270"," 8.0e-06"," 48.1"
"47","unnamed","gi|589911276|pdb|4OK3|A","25.29","36.40","261","161"," 8","  1","242"," 25","270"," 8.0e-06"," 48.1"
"48","unnamed","gi|589911277|pdb|4OK3|B","25.29","36.40","261","161"," 8","  1","242"," 25","270"," 8.0e-06"," 48.1"
"49","unnamed","gi|589911278|pdb|4OK5|A","25.29","36.40","261","161"," 8","  1","242"," 25","270"," 8.0e-06"," 48.1"
"50","unnamed","gi|589911279|pdb|4OK5|B","25.29","36.40","261","161"," 8","  1","242"," 25","270"," 8.0e-06"," 48.1"
"51","unnamed","gi|589911280|pdb|4OK6|A","25.29","36.40","261","161"," 8","  1","242"," 25","270"," 8.0e-06"," 48.1"
"52","unnamed","gi|589911281|pdb|4OK6|B","25.29","36.40","261","161"," 8","  1","242"," 25","270"," 8.0e-06"," 48.1"
"53","unnamed","gi|589911282|pdb|4OKS|A","25.29","36.40","261","161"," 8","  1","242"," 25","270"," 8.0e-06"," 48.1"
"54","unnamed","gi|589911283|pdb|4OKS|B","25.29","36.40","261","161"," 8","  1","242"," 25","270"," 8.0e-06"," 48.1"
"55","unnamed","gi|3745800|pdb|1HEI|A","25.29","36.40","261","161"," 8","  1","242"," 12","257"," 9.0e-06"," 48.1"
"56","unnamed","gi|3745801|pdb|1HEI|B","25.29","36.40","261","161"," 8","  1","242"," 12","257"," 9.0e-06"," 48.1"
"57","unnamed","gi|4389394|pdb|1A1V|A","25.50","39.04","251","173"," 8","  1","242"," 26","271"," 1.0e-05"," 47.8"
"58","unnamed","gi|407943775|pdb|4B6E|A","24.90","36.40","261","162"," 8","  1","242","226","471"," 3.0e-05"," 46.6"
"59","unnamed","gi|407943776|pdb|4B6E|B","24.90","36.40","261","162"," 8","  1","242","226","471"," 3.0e-05"," 46.6"
"60","unnamed","gi|407943777|pdb|4B6F|A","24.90","36.40","261","162"," 8","  1","242","226","471"," 3.0e-05"," 46.6"
"61","unnamed","gi|407943778|pdb|4B6F|B","24.90","36.40","261","162"," 8","  1","242","226","471"," 3.0e-05"," 46.6"
"62","unnamed","gi|407943785|pdb|4B75|A","24.90","36.40","261","162"," 8","  1","242","226","471"," 4.0e-05"," 46.2"
"63","unnamed","gi|407943786|pdb|4B75|B","24.90","36.40","261","162"," 8","  1","242","226","471"," 4.0e-05"," 46.2"
"64","unnamed","gi|365813423|pdb|4A92|A","24.90","36.40","261","162"," 8","  1","242","226","471"," 4.0e-05"," 46.2"
"65","unnamed","gi|365813424|pdb|4A92|B","24.90","36.40","261","162"," 8","  1","242","226","471"," 4.0e-05"," 46.2"
"66","unnamed","gi|316983277|pdb|3O8B|A","24.90","36.40","261","162"," 8","  1","242","226","471"," 4.0e-05"," 46.2"
"67","unnamed","gi|316983278|pdb|3O8B|B","24.90","36.40","261","162"," 8","  1","242","226","471"," 4.0e-05"," 46.2"
"68","unnamed","gi|316983279|pdb|3O8C|A","24.90","36.40","261","162"," 8","  1","242","226","471"," 4.0e-05"," 46.2"
"69","unnamed","gi|316983281|pdb|3O8C|B","24.90","36.40","261","162"," 8","  1","242","226","471"," 4.0e-05"," 46.2"
"70","unnamed","gi|316983282|pdb|3O8D|A","24.90","36.40","261","162"," 8","  1","242","226","471"," 4.0e-05"," 46.2"
"71","unnamed","gi|316983283|pdb|3O8D|B","24.90","36.40","261","162"," 8","  1","242","226","471"," 4.0e-05"," 46.2"
"72","unnamed","gi|316983284|pdb|3O8R|A","24.90","36.40","261","162"," 8","  1","242","226","471"," 4.0e-05"," 46.2"
"73","unnamed","gi|316983286|pdb|3O8R|B","24.90","36.40","261","162"," 8","  1","242","226","471"," 4.0e-05"," 46.2"
"74","unnamed","gi|407943779|pdb|4B71|A","24.90","36.40","261","162"," 8","  1","242","226","471"," 4.0e-05"," 46.2"
"75","unnamed","gi|407943780|pdb|4B71|B","24.90","36.40","261","162"," 8","  1","242","226","471"," 4.0e-05"," 46.2"
"76","unnamed","gi|407943781|pdb|4B73|A","24.90","36.40","261","162"," 8","  1","242","226","471"," 4.0e-05"," 46.2"
"77","unnamed","gi|407943782|pdb|4B73|B","24.90","36.40","261","162"," 8","  1","242","226","471"," 4.0e-05"," 46.2"
"78","unnamed","gi|407943783|pdb|4B74|A","24.90","36.40","261","162"," 8","  1","242","226","471"," 4.0e-05"," 46.2"
"79","unnamed","gi|407943784|pdb|4B74|B","24.90","36.40","261","162"," 8","  1","242","226","471"," 4.0e-05"," 46.2"
"80","unnamed","gi|407943787|pdb|4B76|A","24.90","36.40","261","162"," 8","  1","242","226","471"," 4.0e-05"," 46.2"
"81","unnamed","gi|407943788|pdb|4B76|B","24.90","36.40","261","162"," 8","  1","242","226","471"," 4.0e-05"," 46.2"
"82","unnamed","gi|10120767|pdb|1CU1|A","24.90","36.40","261","162"," 8","  1","242","205","450"," 4.0e-05"," 46.2"
"83","unnamed","gi|10120768|pdb|1CU1|B","24.90","36.40","261","162"," 8","  1","242","205","450"," 4.0e-05"," 46.2"
"84","unnamed","gi|157837178|pdb|8OHM|A","24.52","36.40","261","163"," 8","  1","242","  2","247"," 4.0e-05"," 45.8"
"85","unnamed","gi|224983398|pdb|2ZJO|A","24.52","36.78","261","163"," 8","  1","242"," 36","281"," 7.0e-05"," 45.4"
"86","unnamed","gi|83755047|pdb|2F55|A","25.10","38.65","251","174"," 8","  1","242","  2","247"," 9.0e-05"," 44.7"
"87","unnamed","gi|83755048|pdb|2F55|B","25.10","38.65","251","174"," 8","  1","242","  2","247"," 9.0e-05"," 44.7"
"88","unnamed","gi|83755049|pdb|2F55|C","25.10","38.65","251","174"," 8","  1","242","  2","247"," 9.0e-05"," 44.7"
"89","unnamed","gi|332639894|pdb|3RC8|A","23.77","38.27","324","176","18"," 43","317","186","487"," 1.6e-01"," 34.7"
"90","unnamed","gi|403071935|pdb|4AMB|A","44.44","53.70"," 54"," 27"," 2"," 52","103"," 42"," 94"," 2.7e-01"," 33.9"
"91","unnamed","gi|403071936|pdb|4AMB|B","44.44","53.70"," 54"," 27"," 2"," 52","103"," 42"," 94"," 2.7e-01"," 33.9"
"92","unnamed","gi|403071937|pdb|4AMG|A","44.44","53.70"," 54"," 27"," 2"," 52","103"," 42"," 94"," 2.9e-01"," 33.5"
"93","unnamed","gi|403071938|pdb|4AMG|B","44.44","53.70"," 54"," 27"," 2"," 52","103"," 42"," 94"," 2.9e-01"," 33.5"
"94","unnamed","gi|403071939|pdb|4AN4|A","44.44","53.70"," 54"," 27"," 2"," 52","103"," 42"," 94"," 2.9e-01"," 33.5"
"95","unnamed","gi|403071940|pdb|4AN4|B","44.44","53.70"," 54"," 27"," 2"," 52","103"," 42"," 94"," 2.9e-01"," 33.5"
"96","unnamed","gi|403071941|pdb|4AN4|C","44.44","53.70"," 54"," 27"," 2"," 52","103"," 42"," 94"," 2.9e-01"," 33.5"
"97","unnamed","gi|403071942|pdb|4AN4|D","44.44","53.70"," 54"," 27"," 2"," 52","103"," 42"," 94"," 2.9e-01"," 33.5"
"98","unnamed","gi|61679425|pdb|1XZP|A","27.42","50.00"," 62"," 36"," 2"," 65","124","104","158"," 3.9e-01"," 33.1"
"99","unnamed","gi|61679427|pdb|1XZQ|A","27.42","50.00"," 62"," 36"," 2"," 65","124","104","158"," 3.9e-01"," 33.1"
"100","unnamed","gi|332639893|pdb|3RC3|A","25.00","38.54","288","163","17"," 43","299","186","451"," 1.0e+00"," 32.0"
"101","unnamed","gi|284794106|pdb|3KX2|B","25.15","38.17","338","173","17","  3","272","105","430"," 1.5e+00"," 31.6"
"102","unnamed","gi|284794107|pdb|3KX2|A","25.15","38.17","338","173","17","  3","272","105","430"," 1.5e+00"," 31.6"
"103","unnamed","gi|297787542|pdb|2XAU|A","25.15","38.17","338","173","17","  3","272","105","430"," 1.5e+00"," 31.6"
"104","unnamed","gi|297787543|pdb|2XAU|B","25.15","38.17","338","173","17","  3","272","105","430"," 1.5e+00"," 31.6"
"105","unnamed","gi|406855654|pdb|4B3F|X","28.30","58.49"," 53"," 37"," 1","  4"," 56","202","253"," 1.7e+00"," 31.2"
"106","unnamed","gi|406855655|pdb|4B3G|A","28.30","58.49"," 53"," 37"," 1","  4"," 56","202","253"," 1.8e+00"," 31.2"
"107","unnamed","gi|406855656|pdb|4B3G|B","28.30","58.49"," 53"," 37"," 1","  4"," 56","202","253"," 1.8e+00"," 31.2"
"108","unnamed","gi|93279902|pdb|2G76|A","23.31","38.35","133"," 77"," 3","107","231"," 96","211"," 2.8e+00"," 30.4"
"109","unnamed","gi|93279903|pdb|2G76|B","23.31","38.35","133"," 77"," 3","107","231"," 96","211"," 2.8e+00"," 30.4"
"110","unnamed","gi|159164366|pdb|2ECC|A","36.36","56.82"," 44"," 25"," 2","383","425"," 31"," 72"," 3.4e+00"," 28.1"
"111","unnamed","gi|459358812|pdb|4HRE|A","25.81","53.23"," 62"," 39"," 2"," 20"," 77"," 78","136"," 3.5e+00"," 30.0"
"112","unnamed","gi|459358813|pdb|4HRE|C","25.81","53.23"," 62"," 39"," 2"," 20"," 77"," 78","136"," 3.5e+00"," 30.0"
"113","unnamed","gi|459358818|pdb|4HRE|B","25.81","53.23"," 62"," 39"," 2"," 20"," 77"," 78","136"," 3.5e+00"," 30.0"
"114","unnamed","gi|459358819|pdb|4HRE|D","25.81","53.23"," 62"," 39"," 2"," 20"," 77"," 78","136"," 3.5e+00"," 30.0"
"115","unnamed","gi|56966628|pdb|1W36|D","29.17","45.83"," 96"," 49"," 3"," 23","102","183","275"," 5.1e+00"," 29.6"
"116","unnamed","gi|56966631|pdb|1W36|G","29.17","45.83"," 96"," 49"," 3"," 23","102","183","275"," 5.1e+00"," 29.6"
"117","unnamed","gi|266618792|pdb|3K70|D","29.17","45.83"," 96"," 49"," 3"," 23","102","183","275"," 5.1e+00"," 29.6"
"118","unnamed","gi|266618795|pdb|3K70|G","29.17","45.83"," 96"," 49"," 3"," 23","102","183","275"," 5.1e+00"," 29.6"
"119","unnamed","gi|12084495|pdb|1G8J|A","30.99","46.48"," 71"," 43"," 1"," 35","105","467","531"," 5.6e+00"," 29.6"
"120","unnamed","gi|12084497|pdb|1G8J|C","30.99","46.48"," 71"," 43"," 1"," 35","105","467","531"," 5.6e+00"," 29.6"
"121","unnamed","gi|12084499|pdb|1G8K|A","30.99","46.48"," 71"," 43"," 1"," 35","105","467","531"," 5.6e+00"," 29.6"
"122","unnamed","gi|12084501|pdb|1G8K|C","30.99","46.48"," 71"," 43"," 1"," 35","105","467","531"," 5.6e+00"," 29.6"
"123","unnamed","gi|12084503|pdb|1G8K|E","30.99","46.48"," 71"," 43"," 1"," 35","105","467","531"," 5.6e+00"," 29.6"
"124","unnamed","gi|12084505|pdb|1G8K|G","30.99","46.48"," 71"," 43"," 1"," 35","105","467","531"," 5.6e+00"," 29.6"
"125","unnamed","gi|225734306|pdb|3GK3|A","39.29","57.14"," 28"," 17"," 0","203","230","116","143"," 8.8e+00"," 28.9"
"126","unnamed","gi|225734307|pdb|3GK3|B","39.29","57.14"," 28"," 17"," 0","203","230","116","143"," 8.8e+00"," 28.9"
"127","unnamed","gi|225734308|pdb|3GK3|C","39.29","57.14"," 28"," 17"," 0","203","230","116","143"," 8.8e+00"," 28.9"
"128","unnamed","gi|225734309|pdb|3GK3|D","39.29","57.14"," 28"," 17"," 0","203","230","116","143"," 8.8e+00"," 28.9"
